1000.0,1000,0.01,0.1,2,lin,False,1.9722397327423096,2.8671077687863944
1664.3602759675355,1000,0.01,0.1,2,lin,False,1.4082844257354736,2.596324572617247
2770.095128218728,1000,0.01,0.1,2,lin,False,1.8196601867675781,2.620562585753996
4610.436292058447,1000,0.01,0.1,2,lin,False,2.4096879959106445,2.666050521268166
7673.427019381138,1000,0.01,0.1,2,lin,False,3.586435556411743,2.6107432622970688
12771.347111593934,1000,0.01,0.1,2,lin,False,5.4132630825042725,2.6542187357124747
21256.122803129645,1000,0.01,0.1,2,lin,False,8.734747409820557,2.5786216013854246
35377.84641461672,1000,0.01,0.1,2,lin,False,14.93829083442688,2.6074091818095164
58881.4822217685,1000,0.01,0.1,2,lin,False,23.291468620300293,2.6744946684762847
98000.00000000006,1000,0.01,0.1,2,lin,False,38.59179949760437,2.7446598329389076
1000.0,1000,0.01,0.1,2,none,False,0.8196113109588623,3.009158608223224
1664.3602759675355,1000,0.01,0.1,2,none,False,0.9845919609069824,2.875992044783896
2770.095128218728,1000,0.01,0.1,2,none,False,1.4898207187652588,2.867647774996594
4610.436292058447,1000,0.01,0.1,2,none,False,2.106717824935913,2.8826343371341396
7673.427019381138,1000,0.01,0.1,2,none,False,3.240145444869995,2.8698207984687674
12771.347111593934,1000,0.01,0.1,2,none,False,5.059619426727295,2.832766280975468
21256.122803129645,1000,0.01,0.1,2,none,False,9.070019483566284,2.8058190992946312
35377.84641461672,1000,0.01,0.1,2,none,False,14.504838228225708,2.8221911450336945
58881.4822217685,1000,0.01,0.1,2,none,False,23.29126739501953,2.8453601132693107
98000.00000000006,1000,0.01,0.1,2,none,False,38.43399739265442,2.886304218297712
