100,1000,0.01,0.1,2,lin,True,0.515362024307251,1.6614947262571262
1000,1000,0.01,0.1,2,lin,True,4.536664962768555,0.8035464224295593
10000,1000,0.01,0.1,2,lin,True,6.83970832824707,0.4969272498619668
200,1000,0.01,0.1,2,lin,True,1.0402812957763672,1.2231467689432935
2000,1000,0.01,0.1,2,lin,True,6.535938024520874,0.6918996123594073
20000,1000,0.01,0.1,2,lin,True,14.857300758361816,0.40828477099174054
300,1000,0.01,0.1,2,lin,True,1.4738786220550537,1.1414111606375876
3000,1000,0.01,0.1,2,lin,True,2.2881057262420654,0.674060942427724
30000,1000,0.01,0.1,2,lin,True,257.1190311908722,0.3708114705347023
400,1000,0.01,0.1,2,lin,True,1.8610286712646484,1.1920731613228208
4000,1000,0.01,0.1,2,lin,True,14.072559833526611,0.5876218180660977
40000,1000,0.01,0.1,2,lin,True,34.65922689437866,0.3541470519135406
500,1000,0.01,0.1,2,lin,True,2.465458869934082,0.9970191632113975
5000,1000,0.01,0.1,2,lin,True,26.238209009170532,0.5346873573965807
50000,1000,0.01,0.1,2,lin,True,447.15854144096375,0.3430312944982619
100,1000,0.01,0.1,2,lin,False,0.367584228515625,1.5124920738185073
1000,1000,0.01,0.1,2,lin,False,0.4603145122528076,0.9076865653230294
10000,1000,0.01,0.1,2,lin,False,1.3676908016204834,0.5338175734926095
200,1000,0.01,0.1,2,lin,False,0.36959290504455566,1.3447051419968163
2000,1000,0.01,0.1,2,lin,False,0.5275895595550537,0.8490025955137718
20000,1000,0.01,0.1,2,lin,False,2.416761636734009,0.4682851699330077
300,1000,0.01,0.1,2,lin,False,0.44766855239868164,1.2615448046497117
3000,1000,0.01,0.1,2,lin,False,0.7438151836395264,0.7113469107964553
30000,1000,0.01,0.1,2,lin,False,3.6261560916900635,0.41983139089715066
400,1000,0.01,0.1,2,lin,False,0.4724898338317871,1.3075846586988356
4000,1000,0.01,0.1,2,lin,False,0.8615999221801758,0.6705238591726305
40000,1000,0.01,0.1,2,lin,False,5.327665328979492,0.3924875154693973
500,1000,0.01,0.1,2,lin,False,0.46518540382385254,1.2398834556354985
5000,1000,0.01,0.1,2,lin,False,1.0297601222991943,0.6351172189256725
50000,1000,0.01,0.1,2,lin,False,6.579186201095581,0.38607529036368093
