X,Y,tau,d,training_start,training_end,training_size,testing_start,testing_end,error_scale,mode,interpolation,kmeans,subset_size,epsilon,visualize_reconstruction,nonempty,time,rmse,pcc
x.npy,z.npy,17,3,0,1000000,17012,5000000,5100000,15,uniform,lin,False,500,3.2496280896232106,False,232,1.2541651725769043,2.836676297680864,0.9499083969377916
x.npy,z.npy,17,3,0,1000000,17012,5000000,5100000,15,voronoi,lin,False,232,3.2496280896232106,False,232,0.7552003860473633,2.4574551811484646,0.9620917424401606
x.npy,z.npy,17,3,0,1000000,20309,5000000,5100000,15,uniform,lin,False,500,3.0822762162262602,False,259,1.2162761688232422,2.4299015041153083,0.9624811501261885
x.npy,z.npy,17,3,0,1000000,20309,5000000,5100000,15,voronoi,lin,False,259,3.0822762162262602,False,259,0.7604711055755615,2.541099831057362,0.9595114586182778
x.npy,z.npy,17,3,0,1000000,24244,5000000,5100000,15,uniform,lin,False,500,2.9235427596933485,False,294,1.2857661247253418,2.5513790514061365,0.9592177054174862
x.npy,z.npy,17,3,0,1000000,24244,5000000,5100000,15,voronoi,lin,False,294,2.9235427596933485,False,294,0.7512824535369873,2.043795090172783,0.9736270616159968
x.npy,z.npy,17,3,0,1000000,28942,5000000,5100000,15,uniform,lin,False,500,2.7729838820934503,False,339,1.6483590602874756,3.3347651141570265,0.9284981690696505
x.npy,z.npy,17,3,0,1000000,28942,5000000,5100000,15,voronoi,lin,False,339,2.7729838820934503,False,339,0.7591352462768555,2.054227098201242,0.9733048017909494
x.npy,z.npy,17,3,0,1000000,34551,5000000,5100000,15,uniform,lin,False,500,2.6301786026063154,False,368,1.4583303928375244,1.9321986193650467,0.9777611913935995
x.npy,z.npy,17,3,0,1000000,34551,5000000,5100000,15,voronoi,lin,False,368,2.6301786026063154,False,368,0.7820773124694824,1.953151158702587,0.9760065142154691
x.npy,z.npy,17,3,0,1000000,41246,5000000,5100000,15,uniform,lin,False,500,2.4947276204092166,False,391,1.5785741806030273,2.185431778512356,0.9700282909012795
x.npy,z.npy,17,3,0,1000000,41246,5000000,5100000,15,voronoi,lin,False,391,2.4947276204092166,False,391,0.7788820266723633,1.91098527648759,0.9769784968260787
x.npy,z.npy,17,3,0,1000000,49238,5000000,5100000,15,uniform,lin,False,500,2.3662521981835885,False,440,1.6221702098846436,1.999493406936982,0.9748283660842341
x.npy,z.npy,17,3,0,1000000,49238,5000000,5100000,15,voronoi,lin,False,440,2.3662521981835885,False,440,0.7654163837432861,1.8694787759686025,0.9779730508218225
x.npy,z.npy,17,3,0,1000000,58780,5000000,5100000,15,uniform,lin,False,500,2.2443931031197004,False,490,1.6381409168243408,2.037097513125011,0.9737572691459018
x.npy,z.npy,17,3,0,1000000,58780,5000000,5100000,15,voronoi,lin,False,490,2.2443931031197004,False,490,0.8079614639282227,1.7467666167904607,0.9807434151639652
x.npy,z.npy,17,3,0,1000000,70170,5000000,5100000,15,uniform,lin,False,500,2.1288096024582965,False,537,1.9167802333831787,1.7397439790320677,0.9810499306052951
x.npy,z.npy,17,3,0,1000000,70170,5000000,5100000,15,voronoi,lin,False,537,2.1288096024582965,False,537,0.8066146373748779,1.7288911503806688,0.9812332109769136
x.npy,z.npy,17,3,0,1000000,83767,5000000,5100000,15,uniform,lin,False,500,2.0191785107606233,False,622,1.7653648853302002,2.8179442042251677,0.9512051799963293
x.npy,z.npy,17,3,0,1000000,83767,5000000,5100000,15,voronoi,lin,False,622,2.0191785107606233,False,622,0.885798454284668,1.7009673289949505,0.9818240350457619
x.npy,z.npy,17,3,0,1000000,100000,5000000,5100000,15,uniform,lin,False,500,1.9151932862428738,False,700,2.0507936477661133,3.2229021850928437,0.936784091735733
x.npy,z.npy,17,3,0,1000000,100000,5000000,5100000,15,voronoi,lin,False,700,1.9151932862428738,False,700,0.8766615390777588,1.5211758968213829,0.9855261228138144
x.npy,z.npy,17,3,0,1000000,119377,5000000,5100000,15,uniform,lin,False,500,1.816563173648306,False,777,2.1909947395324707,2.721235758593752,0.9534853700485861
x.npy,z.npy,17,3,0,1000000,119377,5000000,5100000,15,voronoi,lin,False,777,1.816563173648306,False,777,0.8545026779174805,1.4523504501818367,0.9868610886319067
x.npy,z.npy,17,3,0,1000000,142510,5000000,5100000,15,uniform,lin,False,500,1.7230123912604034,False,864,2.3948893547058105,2.155873406339232,0.9714523178647388
x.npy,z.npy,17,3,0,1000000,142510,5000000,5100000,15,voronoi,lin,False,864,1.7230123912604034,False,864,0.8785603046417236,1.4527133492746518,0.9868183875004395
x.npy,z.npy,17,3,0,1000000,170125,5000000,5100000,15,uniform,lin,False,500,1.6342793597838625,False,959,2.8498973846435547,1.9331891564217862,0.9765536902465293
x.npy,z.npy,17,3,0,1000000,170125,5000000,5100000,15,voronoi,lin,False,959,1.6342793597838625,False,959,0.9443511962890625,1.3322609288802896,0.9888498367161676
x.npy,z.npy,17,3,0,1000000,203091,5000000,5100000,15,uniform,lin,False,500,1.5501159709372587,False,1027,3.391746759414673,1.4091132080972295,0.9875199586460824
x.npy,z.npy,17,3,0,1000000,203091,5000000,5100000,15,voronoi,lin,False,1027,1.5501159709372587,False,1027,0.9637997150421143,1.3245166961268426,0.9890341641918895
x.npy,z.npy,17,3,0,1000000,242446,5000000,5100000,15,uniform,lin,False,500,1.4702868937123135,False,1164,3.380417823791504,2.177353302321231,0.9703576095014788
x.npy,z.npy,17,3,0,1000000,242446,5000000,5100000,15,voronoi,lin,False,1164,1.4702868937123135,False,1164,0.9927051067352295,1.1781977221907491,0.9913953993173464
x.npy,z.npy,17,3,0,1000000,289426,5000000,5100000,15,uniform,lin,False,500,1.3945689163599364,False,1329,3.512373924255371,2.342389690853229,0.9658959401386635
x.npy,z.npy,17,3,0,1000000,289426,5000000,5100000,15,voronoi,lin,False,1329,1.3945689163599364,False,1329,1.066195011138916,1.2029496236641968,0.9909326722690622
x.npy,z.npy,17,3,0,1000000,345510,5000000,5100000,15,uniform,lin,False,500,1.3227503222632035,False,1441,4.681904315948486,1.4591352665434818,0.9866660379323241
x.npy,z.npy,17,3,0,1000000,345510,5000000,5100000,15,voronoi,lin,False,1441,1.3227503222632035,False,1441,1.1230080127716064,1.1560766470475001,0.9916079839885068
x.npy,z.npy,17,3,0,1000000,412462,5000000,5100000,15,uniform,lin,False,500,1.2546302979521033,False,1630,4.828800916671753,1.5674904090043877,0.9845185519761854
x.npy,z.npy,17,3,0,1000000,412462,5000000,5100000,15,voronoi,lin,False,1630,1.2546302979521033,False,1630,1.2228889465332031,1.0457046624593613,0.9931771242748255
x.npy,z.npy,17,3,0,1000000,492388,5000000,5100000,15,uniform,lin,False,500,1.1900183716047998,False,1847,5.134476661682129,2.3984786096263817,0.9650307052824179
x.npy,z.npy,17,3,0,1000000,492388,5000000,5100000,15,voronoi,lin,False,1847,1.1900183716047998,False,1847,1.3467087745666504,1.0552842202413204,0.9930622906168983
x.npy,z.npy,17,3,0,1000000,587801,5000000,5100000,15,uniform,lin,False,500,1.1287338804654021,False,2046,6.096755027770996,2.2330719043033223,0.9687290380585363
x.npy,z.npy,17,3,0,1000000,587801,5000000,5100000,15,voronoi,lin,False,2046,1.1287338804654021,False,2046,1.4440944194793701,1.0054102243237883,0.9936868200414779
x.npy,z.npy,17,3,0,1000000,701703,5000000,5100000,15,uniform,lin,False,500,1.070605465689052,False,2282,6.858139514923096,2.2165898552051875,0.9690109330964416
x.npy,z.npy,17,3,0,1000000,701703,5000000,5100000,15,voronoi,lin,False,2282,1.070605465689052,False,2282,1.725151538848877,0.9513866704285502,0.9943447454436971
x.npy,z.npy,17,3,0,1000000,837677,5000000,5100000,15,uniform,lin,False,500,1.0154705932018895,False,2513,7.507258892059326,2.4532112958322254,0.9630097813282248
x.npy,z.npy,17,3,0,1000000,837677,5000000,5100000,15,voronoi,lin,False,2513,1.0154705932018895,False,2513,1.7411625385284424,0.9221761606449118,0.9946760410160349
x.npy,z.npy,17,3,0,1000000,1000000,5000000,5100000,15,uniform,lin,False,500,0.9631750992361312,False,2784,9.515983581542969,1.4304001072057444,0.987319532274789
x.npy,z.npy,17,3,0,1000000,1000000,5000000,5100000,15,voronoi,lin,False,2784,0.9631750992361312,False,2784,1.9708731174468994,0.8783390043433592,0.9951935257512974
