X,Y,tau,d,training_start,training_end,training_size,testing_start,testing_end,error_scale,mode,interpolation,kmeans,subset_size,epsilon,visualize_reconstruction,nonempty,time,rmse,pcc
x.npy,z.npy,17,3,0,1000000,58780,5000000,5100000,15,voronoi,lin,False,498,2.2443931031197004,False,498,0.9943983554840088,2.2160915666972683,0.9692583406286439
x.npy,z.npy,17,3,0,1000000,70170,5000000,5100000,15,uniform,lin,False,500,2.1288096024582965,False,558,1.7305116653442383,2.898673989934913,0.9467003881876231
x.npy,z.npy,17,3,0,1000000,70170,5000000,5100000,15,voronoi,lin,False,558,2.1288096024582965,False,558,1.0203986167907715,2.1163718796473585,0.971755052451015
x.npy,z.npy,17,3,0,1000000,83767,5000000,5100000,15,uniform,lin,False,500,2.0191785107606233,False,602,1.752441644668579,2.520899196005176,0.959935339654594
x.npy,z.npy,17,3,0,1000000,83767,5000000,5100000,15,voronoi,lin,False,602,2.0191785107606233,False,602,1.1178936958312988,2.0390329314961595,0.9739670499950663
x.npy,z.npy,17,3,0,1000000,100000,5000000,5100000,15,uniform,lin,False,500,1.9151932862428738,False,688,1.841564655303955,2.2791427737571768,0.9673312983563489
x.npy,z.npy,17,3,0,1000000,100000,5000000,5100000,15,voronoi,lin,False,688,1.9151932862428738,False,688,1.0667951107025146,1.9753684781266458,0.9754465676526168
x.npy,z.npy,17,3,0,1000000,119377,5000000,5100000,15,uniform,lin,False,500,1.816563173648306,False,779,1.8771648406982422,3.837614515954233,0.9086890125765795
x.npy,z.npy,17,3,0,1000000,119377,5000000,5100000,15,voronoi,lin,False,779,1.816563173648306,False,779,1.1057682037353516,1.8076420747080297,0.9795036146186151
x.npy,z.npy,17,3,0,1000000,142510,5000000,5100000,15,uniform,lin,False,500,1.7230123912604034,False,849,2.042177200317383,2.999600245745109,0.9435850036936856
x.npy,z.npy,17,3,0,1000000,142510,5000000,5100000,15,voronoi,lin,False,849,1.7230123912604034,False,849,1.2236957550048828,1.792298228836584,0.9799298377956605
x.npy,z.npy,17,3,0,1000000,170125,5000000,5100000,15,uniform,lin,False,500,1.6342793597838625,False,966,2.256035566329956,2.910746806391417,0.947565009961655
x.npy,z.npy,17,3,0,1000000,170125,5000000,5100000,15,voronoi,lin,False,966,1.6342793597838625,False,966,1.2317371368408203,1.740303587480563,0.9810928151434664
x.npy,z.npy,17,3,0,1000000,203091,5000000,5100000,15,uniform,lin,False,500,1.5501159709372587,False,1056,2.351123332977295,3.02737808949528,0.9442032135729428
x.npy,z.npy,17,3,0,1000000,203091,5000000,5100000,15,voronoi,lin,False,1056,1.5501159709372587,False,1056,1.2222630977630615,1.6362482250413595,0.9832069868122291
x.npy,z.npy,17,3,0,1000000,242446,5000000,5100000,15,uniform,lin,False,500,1.4702868937123135,False,1192,2.5723226070404053,2.5211093810695386,0.9608141004701376
x.npy,z.npy,17,3,0,1000000,242446,5000000,5100000,15,voronoi,lin,False,1192,1.4702868937123135,False,1192,1.3714344501495361,1.6303801977681733,0.9834083741922476
x.npy,z.npy,17,3,0,1000000,289426,5000000,5100000,15,uniform,lin,False,500,1.3945689163599364,False,1309,2.822171211242676,2.28693146765741,0.9670657874654757
x.npy,z.npy,17,3,0,1000000,289426,5000000,5100000,15,voronoi,lin,False,1309,1.3945689163599364,False,1309,1.3839187622070312,1.5301875910364569,0.9853218272760657
x.npy,z.npy,17,3,0,1000000,345510,5000000,5100000,15,uniform,lin,False,500,1.3227503222632035,False,1459,3.143373489379883,2.4801349460053315,0.9619832349880334
x.npy,z.npy,17,3,0,1000000,345510,5000000,5100000,15,voronoi,lin,False,1459,1.3227503222632035,False,1459,1.4793598651885986,1.5191648298155094,0.985499818394024
x.npy,z.npy,17,3,0,1000000,412462,5000000,5100000,15,uniform,lin,False,500,1.2546302979521033,False,1630,3.5018789768218994,2.0063660024073546,0.9748118978458522
x.npy,z.npy,17,3,0,1000000,412462,5000000,5100000,15,voronoi,lin,False,1630,1.2546302979521033,False,1630,1.6203081607818604,1.4233278975039019,0.9873346378571336
x.npy,z.npy,17,3,0,1000000,492388,5000000,5100000,15,uniform,lin,False,500,1.1900183716047998,False,1808,3.8284451961517334,2.9443814480886217,0.9468677515556034
x.npy,z.npy,17,3,0,1000000,492388,5000000,5100000,15,voronoi,lin,False,1808,1.1900183716047998,False,1808,1.6674022674560547,1.3540932386493603,0.9885533113236922
x.npy,z.npy,17,3,0,1000000,587801,5000000,5100000,15,uniform,lin,False,500,1.1287338804654021,False,2004,4.386169672012329,2.503082562068069,0.9616216749930231
x.npy,z.npy,17,3,0,1000000,587801,5000000,5100000,15,voronoi,lin,False,2004,1.1287338804654021,False,2004,1.8550426959991455,1.3042988285592485,0.989356299345096
x.npy,z.npy,17,3,0,1000000,701703,5000000,5100000,15,uniform,lin,False,500,1.070605465689052,False,2284,4.871753692626953,2.615132398635265,0.957371254879503
x.npy,z.npy,17,3,0,1000000,701703,5000000,5100000,15,voronoi,lin,False,2284,1.070605465689052,False,2284,2.011221408843994,1.2644021994765882,0.99000936127341
