X,Y,tau,d,training_start,training_end,training_size,testing_start,testing_end,error_scale,mode,interpolation,kmeans,subset_size,epsilon,visualize_reconstruction,nonempty,time,rmse,pcc
x.npy,z.npy,17,3,0,1000000,83767,5000000,5100000,15,voronoi,delaunay,False,615,2.0191785107606233,False,615,2.7173829078674316,1.6274645026684467,0.983327825332952
x.npy,z.npy,17,3,0,1000000,100000,5000000,5100000,15,uniform,delaunay,False,500,1.9151932862428738,False,677,3.3350932598114014,2.274205786760289,0.9677413711979117
x.npy,z.npy,17,3,0,1000000,100000,5000000,5100000,15,voronoi,delaunay,False,677,1.9151932862428738,False,677,2.8449389934539795,1.4861682369631224,0.9861287915710947
x.npy,z.npy,17,3,0,1000000,119377,5000000,5100000,15,uniform,delaunay,False,500,1.816563173648306,False,791,4.908138751983643,3.765337720622587,0.9089831480239232
x.npy,z.npy,17,3,0,1000000,119377,5000000,5100000,15,voronoi,delaunay,False,791,1.816563173648306,False,791,2.9489586353302,1.4772314196999017,0.9863941355918888
x.npy,z.npy,17,3,0,1000000,142510,5000000,5100000,15,uniform,delaunay,False,500,1.7230123912604034,False,855,3.639658212661743,2.425119378061986,0.9626742104385914
x.npy,z.npy,17,3,0,1000000,142510,5000000,5100000,15,voronoi,delaunay,False,855,1.7230123912604034,False,855,2.989292860031128,1.36929370786682,0.988311548938716
x.npy,z.npy,17,3,0,1000000,170125,5000000,5100000,15,uniform,delaunay,False,500,1.6342793597838625,False,941,4.288280487060547,1.820011150192013,0.9798418522610198
x.npy,z.npy,17,3,0,1000000,170125,5000000,5100000,15,voronoi,delaunay,False,941,1.6342793597838625,False,941,3.1171321868896484,1.2866636504340907,0.9897791506251334
x.npy,z.npy,17,3,0,1000000,203091,5000000,5100000,15,uniform,delaunay,False,500,1.5501159709372587,False,1059,4.491152048110962,2.0788394970148247,0.9728998614697109
x.npy,z.npy,17,3,0,1000000,203091,5000000,5100000,15,voronoi,delaunay,False,1059,1.5501159709372587,False,1059,3.38338041305542,1.2899437004507763,0.9895607051375671
x.npy,z.npy,17,3,0,1000000,242446,5000000,5100000,15,uniform,delaunay,False,500,1.4702868937123135,False,1170,5.5061376094818115,1.6745548570515965,0.9823402644237813
x.npy,z.npy,17,3,0,1000000,242446,5000000,5100000,15,voronoi,delaunay,False,1170,1.4702868937123135,False,1170,3.547409772872925,1.2253892262975694,0.9905685655510583
x.npy,z.npy,17,3,0,1000000,289426,5000000,5100000,15,uniform,delaunay,False,500,1.3945689163599364,False,1322,5.553973913192749,2.4316274744113255,0.9629049660946067
x.npy,z.npy,17,3,0,1000000,289426,5000000,5100000,15,voronoi,delaunay,False,1322,1.3945689163599364,False,1322,3.6248931884765625,1.1846143964640947,0.9912564261454662
x.npy,z.npy,17,3,0,1000000,345510,5000000,5100000,15,uniform,delaunay,False,500,1.3227503222632035,False,1457,6.524250268936157,1.4860623228876273,0.9860942717084363
x.npy,z.npy,17,3,0,1000000,345510,5000000,5100000,15,voronoi,delaunay,False,1457,1.3227503222632035,False,1457,3.540921449661255,1.1364601215626324,0.992007872384273
x.npy,z.npy,17,3,0,1000000,412462,5000000,5100000,15,uniform,delaunay,False,500,1.2546302979521033,False,1647,6.812583684921265,2.048170952482711,0.9744898645683835
x.npy,z.npy,17,3,0,1000000,412462,5000000,5100000,15,voronoi,delaunay,False,1647,1.2546302979521033,False,1647,3.9841392040252686,1.108768946747487,0.99230169631029
x.npy,z.npy,17,3,0,1000000,492388,5000000,5100000,15,uniform,delaunay,False,500,1.1900183716047998,False,1834,7.933313608169556,2.287233950994457,0.968396473049407
x.npy,z.npy,17,3,0,1000000,492388,5000000,5100000,15,voronoi,delaunay,False,1834,1.1900183716047998,False,1834,4.453924655914307,1.0099379988134651,0.9936117727902002
x.npy,z.npy,17,3,0,1000000,587801,5000000,5100000,15,uniform,delaunay,False,500,1.1287338804654021,False,2050,8.249067544937134,2.55197434172608,0.9597878901036381
x.npy,z.npy,17,3,0,1000000,587801,5000000,5100000,15,voronoi,delaunay,False,2050,1.1287338804654021,False,2050,4.469148874282837,0.9939748044566942,0.9938302187406813
x.npy,z.npy,17,3,0,1000000,701703,5000000,5100000,15,uniform,delaunay,False,500,1.070605465689052,False,2259,9.668662309646606,2.03982689895779,0.9742649942594179
x.npy,z.npy,17,3,0,1000000,701703,5000000,5100000,15,voronoi,delaunay,False,2259,1.070605465689052,False,2259,4.752695798873901,0.9283549752698138,0.9946084123250846
x.npy,z.npy,17,3,0,1000000,837677,5000000,5100000,15,uniform,delaunay,False,500,1.0154705932018895,False,2540,10.161969900131226,2.7638844402220086,0.9544730143763303
x.npy,z.npy,17,3,0,1000000,837677,5000000,5100000,15,voronoi,delaunay,False,2540,1.0154705932018895,False,2540,5.219202280044556,0.912436767542385,0.9948099210675221
x.npy,z.npy,17,3,0,1000000,1000000,5000000,5100000,15,uniform,delaunay,False,500,0.9631750992361312,False,2784,13.311385869979858,1.4928964706151164,0.9860985400169084
x.npy,z.npy,17,3,0,1000000,1000000,5000000,5100000,15,voronoi,delaunay,False,2784,0.9631750992361312,False,2784,5.428846120834351,0.8804622260044191,0.9951695450050757
