X,Y,timestep_multiple,tau,d,training_start,training_length,training_size,testing_start,testing_length,testing_size,error_scale,mode,interpolation,kmeans,subset_size,epsilon,visualize_reconstruction,nonempty,time,rmse,pcc
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1199,-1,1199,10000,-1,0.25,voronoi,none,False,20,7.171188760434193,False,20,0.043747663497924805,0.08113768230016669,0.9640452123372536
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1199,-1,1199,10000,-1,0.25,voronoi,none,False,20,7.171188760434193,False,20,0.021740436553955078,0.1329972150607225,0.9064787840669584
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1199,-1,1199,10000,-1,0.25,voronoi,none,False,20,7.171188760434193,False,20,0.016716480255126953,0.07855323279982508,0.9655196185728786
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1347,-1,1347,10000,-1,0.25,voronoi,none,False,20,6.927432761800609,False,20,0.017050981521606445,0.06964041358986517,0.9737717071008615
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1347,-1,1347,10000,-1,0.25,voronoi,none,False,20,6.927432761800609,False,20,0.018209218978881836,0.06980562145165792,0.9740959962587421
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1347,-1,1347,10000,-1,0.25,voronoi,none,False,20,6.927432761800609,False,20,0.01732802391052246,0.06468644026115247,0.9767424228026125
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1512,-1,1512,10000,-1,0.25,voronoi,none,False,20,6.691962277445729,False,20,0.018244504928588867,0.07503010964251042,0.9702538888376038
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1512,-1,1512,10000,-1,0.25,voronoi,none,False,20,6.691962277445729,False,20,0.017887353897094727,0.0675930729970424,0.9745262185727976
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1512,-1,1512,10000,-1,0.25,voronoi,none,False,20,6.691962277445729,False,20,0.01826024055480957,0.05888080744512326,0.9806591726967033
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1698,-1,1698,10000,-1,0.25,voronoi,none,False,20,6.464495674313351,False,20,0.020081281661987305,0.07374145132343007,0.9714112983448555
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1698,-1,1698,10000,-1,0.25,voronoi,none,False,20,6.464495674313351,False,20,0.017163753509521484,0.07808342584499718,0.9695801962874074
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1698,-1,1698,10000,-1,0.25,voronoi,none,False,20,6.464495674313351,False,20,0.018295764923095703,0.0614495022116366,0.9800811870558741
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1907,-1,1907,10000,-1,0.25,voronoi,none,False,20,6.244760892341258,False,20,0.018579721450805664,0.09514231259606959,0.951022383184668
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1907,-1,1907,10000,-1,0.25,voronoi,none,False,20,6.244760892341258,False,20,0.018281221389770508,0.054792346309483445,0.9837418459295292
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1907,-1,1907,10000,-1,0.25,voronoi,none,False,20,6.244760892341258,False,20,0.018995285034179688,0.08955397803870696,0.9560170311796047
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,2141,-1,2141,10000,-1,0.25,voronoi,none,False,20,6.032495119065416,False,20,0.019765138626098633,0.06985369153954953,0.973889493192905
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,2141,-1,2141,10000,-1,0.25,voronoi,none,False,20,6.032495119065416,False,20,0.01820540428161621,0.06314806666418354,0.9800621669926713
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,2141,-1,2141,10000,-1,0.25,voronoi,none,False,20,6.032495119065416,False,20,0.01956486701965332,0.07012232430189726,0.9747898953907057
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,2404,-1,2404,10000,-1,0.25,voronoi,none,False,20,5.827444475284708,False,20,0.01996755599975586,0.06066664164132554,0.9806986928176262
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,2404,-1,2404,10000,-1,0.25,voronoi,none,False,20,5.827444475284708,False,20,0.019284963607788086,0.09000815853269355,0.9591614747718397
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,2404,-1,2404,10000,-1,0.25,voronoi,none,False,20,5.827444475284708,False,20,0.020796537399291992,0.06013405776863414,0.9806217569960658
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,2700,-1,2700,10000,-1,0.25,voronoi,none,False,20,5.629363711410245,False,20,0.019656658172607422,0.09349271137984852,0.9509195346020798
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,2700,-1,2700,10000,-1,0.25,voronoi,none,False,20,5.629363711410245,False,20,0.019939899444580078,0.07034508722938,0.9746948463403596
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,2700,-1,2700,10000,-1,0.25,voronoi,none,False,20,5.629363711410245,False,20,0.020754337310791016,0.06662353362318155,0.9755582117114522
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,3031,-1,3031,10000,-1,0.25,voronoi,none,False,20,5.43801591413606,False,20,0.020117759704589844,0.07640122386177786,0.9700522989677658
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,3031,-1,3031,10000,-1,0.25,voronoi,none,False,20,5.43801591413606,False,20,0.021070003509521484,0.07283240133416786,0.9720161508299514
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,3031,-1,3031,10000,-1,0.25,voronoi,none,False,20,5.43801591413606,False,20,0.020963668823242188,0.07927581487198344,0.9683084650158078
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,3404,-1,3404,10000,-1,0.25,voronoi,none,False,20,5.253172223080395,False,20,0.020684480667114258,0.06566264483228894,0.9769991170727403
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,3404,-1,3404,10000,-1,0.25,voronoi,none,False,20,5.253172223080395,False,20,0.02041006088256836,0.07759319256381139,0.9674099555286229
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,3404,-1,3404,10000,-1,0.25,voronoi,none,False,20,5.253172223080395,False,20,0.02081012725830078,0.0853592630443944,0.961900381745945
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,3822,-1,3822,10000,-1,0.25,voronoi,none,False,20,5.074611557058598,False,20,0.021429061889648438,0.06599537104693222,0.9797904981606885
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,3822,-1,3822,10000,-1,0.25,voronoi,none,False,20,5.074611557058598,False,20,0.021049976348876953,0.05996358429245848,0.9809954563625043
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,3822,-1,3822,10000,-1,0.25,voronoi,none,False,20,5.074611557058598,False,20,0.022046804428100586,0.0657250657755039,0.974347580636366
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,4291,-1,4291,10000,-1,0.25,voronoi,none,False,20,4.902120349660307,False,20,0.022049665451049805,0.05722243585684339,0.9838963531636576
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,4291,-1,4291,10000,-1,0.25,voronoi,none,False,20,4.902120349660307,False,20,0.021204710006713867,0.06262880679865102,0.9786921103113562
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,4291,-1,4291,10000,-1,0.25,voronoi,none,False,20,4.902120349660307,False,20,0.02286672592163086,0.061836762053165434,0.9798181041051449
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,4818,-1,4818,10000,-1,0.25,voronoi,none,False,20,4.73549229381464,False,20,0.02324652671813965,0.07473948543995387,0.9701990456775614
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,4818,-1,4818,10000,-1,0.25,voronoi,none,False,20,4.73549229381464,False,20,0.021784543991088867,0.0795659577754866,0.9656958617630819
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,4818,-1,4818,10000,-1,0.25,voronoi,none,False,20,4.73549229381464,False,20,0.023238420486450195,0.09402754704255144,0.9498246343675955
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,5410,-1,5410,10000,-1,0.25,voronoi,none,False,20,4.574528095037846,False,20,0.024916410446166992,0.06512179110292186,0.9754781803781859
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,5410,-1,5410,10000,-1,0.25,voronoi,none,False,20,4.574528095037846,False,20,0.023126602172851562,0.07493606008589516,0.9671604318649452
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,5410,-1,5410,10000,-1,0.25,voronoi,none,False,20,4.574528095037846,False,20,0.023940563201904297,0.05862871497666849,0.9806617311526418
