X,Y,timestep_multiple,tau,d,training_start,training_length,training_size,testing_start,testing_length,testing_size,error_scale,mode,interpolation,kmeans,subset_size,epsilon,visualize_reconstruction,nonempty,time,rmse,pcc
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,630,-1,630,10000,-1,0,voronoi,none,False,22,8.688180042617399,False,22,0.03969430923461914,0.3149917358568111,0.6118508398865494
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,630,-1,630,10000,-1,0,voronoi,none,False,22,8.688180042617399,False,22,0.017571687698364258,0.33192117235451457,0.5747937020031902
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,630,-1,630,10000,-1,0,voronoi,none,False,22,8.688180042617399,False,22,0.014734983444213867,0.32309544001453494,0.5948029026476499
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,718,-1,718,10000,-1,0,voronoi,none,False,23,8.357760755811416,False,23,0.01579451560974121,0.24845079173167942,0.720032221846781
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,718,-1,718,10000,-1,0,voronoi,none,False,23,8.357760755811416,False,23,0.015434503555297852,0.26418141626741254,0.6917417764677217
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,718,-1,718,10000,-1,0,voronoi,none,False,23,8.357760755811416,False,23,0.015092611312866211,0.27048509692505696,0.6845008304569604
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,818,-1,818,10000,-1,0,voronoi,none,False,25,8.039907611115499,False,25,0.014975786209106445,0.14107876084923734,0.9300271467456865
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,818,-1,818,10000,-1,0,voronoi,none,False,25,8.039907611115499,False,25,0.016463518142700195,0.1967455029540199,0.8363390234519044
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,818,-1,818,10000,-1,0,voronoi,none,False,25,8.039907611115499,False,25,0.014811038970947266,0.1457134409789479,0.9283833398582376
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,931,-1,931,10000,-1,0,voronoi,none,False,27,7.734142706863989,False,27,0.017518043518066406,0.08759937115948725,0.9595740785059507
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,931,-1,931,10000,-1,0,voronoi,none,False,27,7.734142706863989,False,27,0.015179634094238281,0.08948164299704273,0.9616655746656515
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,931,-1,931,10000,-1,0,voronoi,none,False,27,7.734142706863989,False,27,0.01738119125366211,0.08516524167155246,0.965658201014649
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1060,-1,1060,10000,-1,0,voronoi,none,False,28,7.440006316420607,False,28,0.017165184020996094,0.07466618768281788,0.9691329074760915
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1060,-1,1060,10000,-1,0,voronoi,none,False,28,7.440006316420607,False,28,0.015136003494262695,0.07392864203204956,0.970021330759675
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1060,-1,1060,10000,-1,0,voronoi,none,False,28,7.440006316420607,False,28,0.017531633377075195,0.07918527023781342,0.9652273934090316
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1207,-1,1207,10000,-1,0,voronoi,none,False,31,7.157056196965773,False,31,0.01750349998474121,0.07374903933103671,0.9694982501895778
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1207,-1,1207,10000,-1,0,voronoi,none,False,31,7.157056196965773,False,31,0.018321752548217773,0.07097232719999035,0.9722369573044192
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1207,-1,1207,10000,-1,0,voronoi,none,False,31,7.157056196965773,False,31,0.016361474990844727,0.07004713081416629,0.9725947792806457
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1375,-1,1375,10000,-1,0,voronoi,none,False,33,6.884866924571349,False,33,0.01720428466796875,0.06877346833594135,0.9736156466224395
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1375,-1,1375,10000,-1,0,voronoi,none,False,33,6.884866924571349,False,33,0.017163991928100586,0.06478283593261155,0.9768898967790349
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1375,-1,1375,10000,-1,0,voronoi,none,False,33,6.884866924571349,False,33,0.016393661499023438,0.06952883867654368,0.9729656066671789
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1566,-1,1566,10000,-1,0,voronoi,none,False,35,6.623029254563115,False,35,0.01792168617248535,0.07038463813494529,0.9730204822148057
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1566,-1,1566,10000,-1,0,voronoi,none,False,35,6.623029254563115,False,35,0.01662588119506836,0.07603692524457871,0.9686705352625474
