X,Y,timestep_multiple,tau,d,training_start,training_length,training_size,testing_start,testing_length,testing_size,error_scale,mode,interpolation,kmeans,subset_size,epsilon,visualize_reconstruction,nonempty,time,rmse,pcc
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1000,-1,1000,10000,-1,0,voronoi,none,False,800,7.57229176485005,False,800,0.12217497825622559,0.08038272552194968,0.9638192369531301
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1000,-1,1000,10000,-1,0,voronoi,none,False,800,7.57229176485005,False,800,0.10023069381713867,0.08154751724692245,0.962755360564774
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1000,-1,1000,10000,-1,0,voronoi,none,False,800,7.57229176485005,False,800,0.09479498863220215,0.08034249635718316,0.9638545452569485
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1125,-1,1125,10000,-1,0,voronoi,none,False,800,7.310031851298414,False,800,0.08458352088928223,0.07344235924506165,0.9697976346020767
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1125,-1,1125,10000,-1,0,voronoi,none,False,800,7.310031851298414,False,800,0.08240342140197754,0.07239630780432803,0.9706533042315977
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1125,-1,1125,10000,-1,0,voronoi,none,False,800,7.310031851298414,False,800,0.08520913124084473,0.07250061808246394,0.9705948874469952
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1266,-1,1266,10000,-1,0,voronoi,none,False,800,7.056855087788008,False,800,0.06918740272521973,0.06760969657954025,0.974659581241604
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1266,-1,1266,10000,-1,0,voronoi,none,False,800,7.056855087788008,False,800,0.06557345390319824,0.06758877595876878,0.9746896532614947
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1266,-1,1266,10000,-1,0,voronoi,none,False,800,7.056855087788008,False,800,0.0691521167755127,0.06734698316056766,0.9748618080738087
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1425,-1,1425,10000,-1,0,voronoi,none,False,800,6.812446887108177,False,800,0.05804324150085449,0.06527617751372927,0.9765921628343099
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1425,-1,1425,10000,-1,0,voronoi,none,False,800,6.812446887108177,False,800,0.058889150619506836,0.06459555827879501,0.9770608531510347
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1425,-1,1425,10000,-1,0,voronoi,none,False,800,6.812446887108177,False,800,0.05725836753845215,0.06507623675631033,0.9766274072755862
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1603,-1,1603,10000,-1,0,voronoi,none,False,800,6.576503557509929,False,800,0.06113910675048828,0.06486285551356342,0.9774540122042148
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,1603,-1,1603,10000,-1,0,voronoi,none,False,800,6.576503557509929,False,800,0.05766749382019043,0.06523508515692956,0.9771563864670303
