X,Y,timestep_multiple,tau,d,training_start,training_length,training_size,testing_start,testing_length,testing_size,error_scale,mode,interpolation,kmeans,subset_size,epsilon,visualize_reconstruction,nonempty,time,rmse,pcc
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,630,110000,10000,-1,0,voronoi,none,False,22,8.688180042617399,False,22,0.17820215225219727,0.07266097465649259,0.9717650402120102
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,718,110000,10000,-1,0,voronoi,none,False,23,8.357760755811416,False,23,0.13965106010437012,0.0724450185141084,0.9715747557497514
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,818,110000,10000,-1,0,voronoi,none,False,25,8.039907611115499,False,25,0.12465763092041016,0.08688329063208289,0.9585878246579533
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,931,110000,10000,-1,0,voronoi,none,False,27,7.734142706863989,False,27,0.1341545581817627,0.06769440394567312,0.9751906659224101
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1060,110000,10000,-1,0,voronoi,none,False,28,7.440006316420607,False,28,0.13332343101501465,0.07184133841228003,0.972405444893713
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1207,110000,10000,-1,0,voronoi,none,False,31,7.157056196965773,False,31,0.13315582275390625,0.07071180265492873,0.9735894493584227
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1375,110000,10000,-1,0,voronoi,none,False,33,6.884866924571349,False,33,0.11420583724975586,0.06889890283806276,0.9746357872670559
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1566,110000,10000,-1,0,voronoi,none,False,35,6.623029254563115,False,35,0.1309053897857666,0.07010730173048332,0.9732800024266463
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,1783,110000,10000,-1,0,voronoi,none,False,38,6.371149506209208,False,38,0.13202333450317383,0.06486942875576622,0.976998762782771
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,2030,110000,10000,-1,0,voronoi,none,False,40,6.128848970809422,False,40,0.1427018642425537,0.06562160637033497,0.9766908951492927
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,2312,110000,10000,-1,0,voronoi,none,False,43,5.895763342295401,False,43,0.11752057075500488,0.06594081341454791,0.9768865051224206
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,2633,110000,10000,-1,0,voronoi,none,False,46,5.671542169485631,False,46,0.11054253578186035,0.06717547799536785,0.9754191384064728
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,2998,110000,10000,-1,0,voronoi,none,False,50,5.4558483291716415,False,50,0.13939189910888672,0.06408353894269633,0.9779231541024194
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,3414,110000,10000,-1,0,voronoi,none,False,53,5.248357519243235,False,53,0.1478710174560547,0.0659877804749743,0.9764525296982692
