X,Y,timestep_multiple,tau,d,training_start,training_length,training_size,testing_start,testing_length,testing_size,error_scale,mode,interpolation,kmeans,subset_size,epsilon,visualize_reconstruction,nonempty,time,rmse,pcc
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1000,-1,1000,10000,-1,0.25,voronoi,none,False,800,7.57229176485005,False,800,0.0706624984741211,0.23669715835156288,0.7898960217239794
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1000,-1,1000,10000,-1,0.25,voronoi,none,False,800,7.57229176485005,False,800,0.05080103874206543,0.2711016634548042,0.6654411076191948
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1000,-1,1000,10000,-1,0.25,voronoi,none,False,800,7.57229176485005,False,800,0.04339241981506348,0.22995666300391113,0.8040554574400088
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1125,-1,1125,10000,-1,0.25,voronoi,none,False,800,7.310031851298414,False,800,0.03635358810424805,0.21521469726387238,0.8000787848516762
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1125,-1,1125,10000,-1,0.25,voronoi,none,False,800,7.310031851298414,False,800,0.03727221488952637,0.2330995743378192,0.8152200600534378
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1125,-1,1125,10000,-1,0.25,voronoi,none,False,800,7.310031851298414,False,800,0.035721540451049805,0.21445661665223123,0.7942543827778025
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1266,-1,1266,10000,-1,0.25,voronoi,none,False,800,7.056855087788008,False,800,0.03207135200500488,0.21398445429775148,0.8515534892013434
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1266,-1,1266,10000,-1,0.25,voronoi,none,False,800,7.056855087788008,False,800,0.030829191207885742,0.20660374178042165,0.8191069303708188
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1266,-1,1266,10000,-1,0.25,voronoi,none,False,800,7.056855087788008,False,800,0.030548572540283203,0.2284518237944364,0.7645369701168818
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1425,-1,1425,10000,-1,0.25,voronoi,none,False,800,6.812446887108177,False,800,0.028798341751098633,0.20786577272523488,0.8143907328558313
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1425,-1,1425,10000,-1,0.25,voronoi,none,False,800,6.812446887108177,False,800,0.02907538414001465,0.23074822514192794,0.792259620450926
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1425,-1,1425,10000,-1,0.25,voronoi,none,False,800,6.812446887108177,False,800,0.02913355827331543,0.21262608800184743,0.8046546456444648
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1603,-1,1603,10000,-1,0.25,voronoi,none,False,800,6.576503557509929,False,800,0.028440237045288086,0.21161543039471875,0.8154234167323821
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1603,-1,1603,10000,-1,0.25,voronoi,none,False,800,6.576503557509929,False,800,0.02986884117126465,0.21167503789502543,0.8143379227750259
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1603,-1,1603,10000,-1,0.25,voronoi,none,False,800,6.576503557509929,False,800,0.029331207275390625,0.21070620081112346,0.8293783949587306
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1804,-1,1804,10000,-1,0.25,voronoi,none,False,800,6.348731925350859,False,800,0.029139280319213867,0.18879422171310278,0.8442266243124549
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1804,-1,1804,10000,-1,0.25,voronoi,none,False,800,6.348731925350859,False,800,0.03145170211791992,0.19322442524204178,0.847296828712055
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1804,-1,1804,10000,-1,0.25,voronoi,none,False,800,6.348731925350859,False,800,0.029065847396850586,0.1920878519816426,0.8394631417838576
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,2030,-1,2030,10000,-1,0.25,voronoi,none,False,800,6.128848970809422,False,800,0.029325008392333984,0.19440705276291678,0.8371575413164898
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,2030,-1,2030,10000,-1,0.25,voronoi,none,False,800,6.128848970809422,False,800,0.0295255184173584,0.21244260556544556,0.8328209571648757
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,2030,-1,2030,10000,-1,0.25,voronoi,none,False,800,6.128848970809422,False,800,0.03084540367126465,0.1990017344633681,0.849524704744133
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,2285,-1,2285,10000,-1,0.25,voronoi,none,False,800,5.9165814762159465,False,800,0.031235456466674805,0.18162494192190792,0.8539190649475952
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,2285,-1,2285,10000,-1,0.25,voronoi,none,False,800,5.9165814762159465,False,800,0.03110027313232422,0.1770585340982095,0.8630392753393051
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,2285,-1,2285,10000,-1,0.25,voronoi,none,False,800,5.9165814762159465,False,800,0.030716419219970703,0.16455244063367333,0.8793128746980524
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,2571,-1,2571,10000,-1,0.25,voronoi,none,False,800,5.711665686563416,False,800,0.030130386352539062,0.1748084779453373,0.8550909622827763
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,2571,-1,2571,10000,-1,0.25,voronoi,none,False,800,5.711665686563416,False,800,0.030766725540161133,0.17966630683037293,0.8569578010860086
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,2571,-1,2571,10000,-1,0.25,voronoi,none,False,800,5.711665686563416,False,800,0.031903982162475586,0.17707540186630666,0.8625338028882268
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,2894,-1,2894,10000,-1,0.25,voronoi,none,False,800,5.513846981776142,False,800,0.03079676628112793,0.17258421557813927,0.864221644591738
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,2894,-1,2894,10000,-1,0.25,voronoi,none,False,800,5.513846981776142,False,800,0.029013633728027344,0.16896259793479437,0.874442803988593
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,2894,-1,2894,10000,-1,0.25,voronoi,none,False,800,5.513846981776142,False,800,0.030271530151367188,0.17059001869609672,0.8674396428615332
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,3257,-1,3257,10000,-1,0.25,voronoi,none,False,800,5.322879560329169,False,800,0.03001093864440918,0.15706335168540744,0.8953850967215522
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,3257,-1,3257,10000,-1,0.25,voronoi,none,False,800,5.322879560329169,False,800,0.03319287300109863,0.15757422802553217,0.8930745901011643
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,3257,-1,3257,10000,-1,0.25,voronoi,none,False,800,5.322879560329169,False,800,0.029634714126586914,0.1522250981130454,0.8859324081492186
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,3665,-1,3665,10000,-1,0.25,voronoi,none,False,800,5.138526133825227,False,800,0.03193306922912598,0.13729116515164044,0.9065384435126822
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,3665,-1,3665,10000,-1,0.25,voronoi,none,False,800,5.138526133825227,False,800,0.033037424087524414,0.1407097313052728,0.8983437536068164
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,3665,-1,3665,10000,-1,0.25,voronoi,none,False,800,5.138526133825227,False,800,0.03306698799133301,0.139044777675438,0.9081640871268455
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,4124,-1,4124,10000,-1,0.25,voronoi,none,False,800,4.960557632149761,False,800,0.0335543155670166,0.14266565976117077,0.9134611541343035
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,4124,-1,4124,10000,-1,0.25,voronoi,none,False,800,4.960557632149761,False,800,0.03108072280883789,0.14901035550407196,0.8995381085165252
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,4124,-1,4124,10000,-1,0.25,voronoi,none,False,800,4.960557632149761,False,800,0.0319368839263916,0.13342768393951182,0.9194496360750163
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,4641,-1,4641,10000,-1,0.25,voronoi,none,False,800,4.7887529188376785,False,800,0.03312849998474121,0.13145251633384475,0.9188669841152072
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,4641,-1,4641,10000,-1,0.25,voronoi,none,False,800,4.7887529188376785,False,800,0.03361630439758301,0.12442407183274316,0.925090123931044
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,4641,-1,4641,10000,-1,0.25,voronoi,none,False,800,4.7887529188376785,False,800,0.03261113166809082,0.13071055726678799,0.9215028711714566
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,5223,-1,5223,10000,-1,0.25,voronoi,none,False,800,4.622898516298107,False,800,0.03431105613708496,0.11362089668019577,0.9313118174875454
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,5223,-1,5223,10000,-1,0.25,voronoi,none,False,800,4.622898516298107,False,800,0.03431534767150879,0.11849165859961533,0.9271096698601592
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,5223,-1,5223,10000,-1,0.25,voronoi,none,False,800,4.622898516298107,False,800,0.03405570983886719,0.12926257367345162,0.9190113652255543
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,5878,-1,5878,10000,-1,0.25,voronoi,none,False,800,4.462788340555779,False,800,0.03392910957336426,0.11637858787654418,0.9302861533867685
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,5878,-1,5878,10000,-1,0.25,voronoi,none,False,800,4.462788340555779,False,800,0.033126115798950195,0.11814376456851093,0.9254894405271934
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,5878,-1,5878,10000,-1,0.25,voronoi,none,False,800,4.462788340555779,False,800,0.03540611267089844,0.11638774818369169,0.9321204033916651
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,6614,-1,6614,10000,-1,0.25,voronoi,none,False,800,4.308223445179407,False,800,0.0375213623046875,0.11664261449134224,0.93105780586864
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,6614,-1,6614,10000,-1,0.25,voronoi,none,False,800,4.308223445179407,False,800,0.036484718322753906,0.10893136528436628,0.9342074240669367
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,6614,-1,6614,10000,-1,0.25,voronoi,none,False,800,4.308223445179407,False,800,0.034268856048583984,0.11760033187526478,0.926709462763493
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,7443,-1,7443,10000,-1,0.25,voronoi,none,False,800,4.159011774078899,False,800,0.0402219295501709,0.11061376364842088,0.9374417063991756
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,7443,-1,7443,10000,-1,0.25,voronoi,none,False,800,4.159011774078899,False,800,0.06177973747253418,0.112910620452985,0.9331601173181898
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,7443,-1,7443,10000,-1,0.25,voronoi,none,False,800,4.159011774078899,False,800,0.038007259368896484,0.10166132429860351,0.9451979149363495
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,8376,-1,8376,10000,-1,0.25,voronoi,none,False,800,4.0149679228642245,False,800,0.03697824478149414,0.10520231517741713,0.9382473083819055
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,8376,-1,8376,10000,-1,0.25,voronoi,none,False,800,4.0149679228642245,False,800,0.03922891616821289,0.09721627562431388,0.9454235511631622
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,8376,-1,8376,10000,-1,0.25,voronoi,none,False,800,4.0149679228642245,False,800,0.03931450843811035,0.10106054550929658,0.94153164858809
