X,Y,timestep_multiple,tau,d,training_start,training_length,training_size,testing_start,testing_length,testing_size,error_scale,mode,interpolation,kmeans,subset_size,epsilon,visualize_reconstruction,nonempty,time,rmse,pcc
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1199,-1,1199,10000,-1,0.25,voronoi,none,False,100,7.171188760434193,False,100,0.06147408485412598,0.08858614574115525,0.9611551275081236
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1199,-1,1199,10000,-1,0.25,voronoi,none,False,100,7.171188760434193,False,100,0.036695241928100586,0.0948846467574692,0.9571567005168712
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1199,-1,1199,10000,-1,0.25,voronoi,none,False,100,7.171188760434193,False,100,0.03191184997558594,0.08032191588155321,0.9657169025396221
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1347,-1,1347,10000,-1,0.25,voronoi,none,False,100,6.927432761800609,False,100,0.03327798843383789,0.07909559918145159,0.9674743603836504
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1347,-1,1347,10000,-1,0.25,voronoi,none,False,100,6.927432761800609,False,100,0.031316518783569336,0.08769834631843551,0.959705167205584
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1347,-1,1347,10000,-1,0.25,voronoi,none,False,100,6.927432761800609,False,100,0.031197547912597656,0.08941719813863346,0.9553065594590002
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1512,-1,1512,10000,-1,0.25,voronoi,none,False,100,6.691962277445729,False,100,0.029882431030273438,0.08862670584690402,0.960483665144132
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1512,-1,1512,10000,-1,0.25,voronoi,none,False,100,6.691962277445729,False,100,0.030098676681518555,0.07394721123267155,0.9705579256015636
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1512,-1,1512,10000,-1,0.25,voronoi,none,False,100,6.691962277445729,False,100,0.03079056739807129,0.0854878966335691,0.9608290861785836
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1698,-1,1698,10000,-1,0.25,voronoi,none,False,100,6.464495674313351,False,100,0.031594038009643555,0.08130965492780866,0.964365793855217
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1698,-1,1698,10000,-1,0.25,voronoi,none,False,100,6.464495674313351,False,100,0.030497074127197266,0.08991842707737131,0.9626523639762942
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1698,-1,1698,10000,-1,0.25,voronoi,none,False,100,6.464495674313351,False,100,0.03139233589172363,0.07199954332102268,0.9732060195138834
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1907,-1,1907,10000,-1,0.25,voronoi,none,False,100,6.244760892341258,False,100,0.032311439514160156,0.07393838475782566,0.9699880482402256
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1907,-1,1907,10000,-1,0.25,voronoi,none,False,100,6.244760892341258,False,100,0.032088279724121094,0.0800095119371521,0.9678413145699838
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,1907,-1,1907,10000,-1,0.25,voronoi,none,False,100,6.244760892341258,False,100,0.030269622802734375,0.07743576159523263,0.9736073767982378
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,2141,-1,2141,10000,-1,0.25,voronoi,none,False,100,6.032495119065416,False,100,0.032240867614746094,0.06924520428541361,0.9735179595904968
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,2141,-1,2141,10000,-1,0.25,voronoi,none,False,100,6.032495119065416,False,100,0.032655954360961914,0.07443771070877406,0.971260842640135
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,2141,-1,2141,10000,-1,0.25,voronoi,none,False,100,6.032495119065416,False,100,0.03146553039550781,0.07414343668737557,0.9714086360285703
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,2404,-1,2404,10000,-1,0.25,voronoi,none,False,100,5.827444475284708,False,100,0.03455090522766113,0.07257465861651517,0.9762033933407811
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,2404,-1,2404,10000,-1,0.25,voronoi,none,False,100,5.827444475284708,False,100,0.032230377197265625,0.06498568906984903,0.9780482394082131
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,2404,-1,2404,10000,-1,0.25,voronoi,none,False,100,5.827444475284708,False,100,0.03266024589538574,0.06151058534374428,0.9834152616931736
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,2700,-1,2700,10000,-1,0.25,voronoi,none,False,100,5.629363711410245,False,100,0.03414011001586914,0.07717764208341084,0.9726160437470039
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,2700,-1,2700,10000,-1,0.25,voronoi,none,False,100,5.629363711410245,False,100,0.03225135803222656,0.06455928981584623,0.981181024694347
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,2700,-1,2700,10000,-1,0.25,voronoi,none,False,100,5.629363711410245,False,100,0.03329753875732422,0.07383100932544981,0.972946598305915
anode_cathode.npy,cathode_pearson.npy,1,20,30,0,3031,-1,3031,10000,-1,0.25,voronoi,none,False,100,5.43801591413606,False,100,0.03245997428894043,0.06842988513036148,0.9774336256515583
