X,Y,timestep_multiple,tau,d,training_start,training_length,training_size,testing_start,testing_length,testing_size,error_scale,mode,interpolation,kmeans,subset_size,epsilon,visualize_reconstruction,nonempty,time,rmse,pcc
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1500,-1,1500,10000,-1,0.25,voronoi,none,False,1200,6.709077391169812,False,1200,0.06153273582458496,0.23436090351675154,0.7997608492168216
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1500,-1,1500,10000,-1,0.25,voronoi,none,False,1200,6.709077391169812,False,1200,0.04157447814941406,0.2423602357325306,0.7553421579242908
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1500,-1,1500,10000,-1,0.25,voronoi,none,False,1200,6.709077391169812,False,1200,0.038756608963012695,0.24958063924267843,0.773834709373884
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1674,-1,1674,10000,-1,0.25,voronoi,none,False,1200,6.492107750284019,False,1200,0.040799856185913086,0.23281626779739828,0.7941198213229046
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1674,-1,1674,10000,-1,0.25,voronoi,none,False,1200,6.492107750284019,False,1200,0.03786516189575195,0.24717759766227673,0.7688327866292527
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1674,-1,1674,10000,-1,0.25,voronoi,none,False,1200,6.492107750284019,False,1200,0.04057145118713379,0.22657095508151295,0.7878481516209243
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1869,-1,1869,10000,-1,0.25,voronoi,none,False,1200,6.282154845429335,False,1200,0.03747415542602539,0.2377557653565297,0.785605669935749
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1869,-1,1869,10000,-1,0.25,voronoi,none,False,1200,6.282154845429335,False,1200,0.038163185119628906,0.23025516391980783,0.7866447337178517
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,1869,-1,1869,10000,-1,0.25,voronoi,none,False,1200,6.282154845429335,False,1200,0.03849625587463379,0.21280351375295922,0.8136154705178995
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,2087,-1,2087,10000,-1,0.25,voronoi,none,False,1200,6.07899175737259,False,1200,0.04123115539550781,0.21120666972143107,0.8225983994376567
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,2087,-1,2087,10000,-1,0.25,voronoi,none,False,1200,6.07899175737259,False,1200,0.040654659271240234,0.20248309626589656,0.821707757471223
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,2087,-1,2087,10000,-1,0.25,voronoi,none,False,1200,6.07899175737259,False,1200,0.04249262809753418,0.21990238016468264,0.8024655257040427
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,2330,-1,2330,10000,-1,0.25,voronoi,none,False,1200,5.882398905383614,False,1200,0.0394287109375,0.20058061787182735,0.8420055437300392
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,2330,-1,2330,10000,-1,0.25,voronoi,none,False,1200,5.882398905383614,False,1200,0.04165220260620117,0.2007306074504236,0.830585800951714
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,2330,-1,2330,10000,-1,0.25,voronoi,none,False,1200,5.882398905383614,False,1200,0.04131889343261719,0.20470543555161716,0.8234912031345486
anode_cathode.npy,cathode_pearson.npy,1,150,8,0,2601,-1,2601,10000,-1,0.25,voronoi,none,False,1200,5.692163809910149,False,1200,0.04181194305419922,0.19653329539485814,0.8603762325967403
