X,Y,timestep_multiple,tau,d,training_start,training_length,training_size,testing_start,testing_length,testing_size,error_scale,mode,interpolation,kmeans,subset_size,epsilon,visualize_reconstruction,nonempty,time,rmse,pcc
x.npy,z.npy,1,17,3,0,1000000,1000,5000000,100000,-1,15,voronoi,linear,True,75,7.57229176485005,False,75,0.9954943656921387,4.263153735912557,0.8848153066681407
x.npy,z.npy,1,17,3,0,1000000,1193,5000000,100000,-1,15,voronoi,linear,True,82,7.182327997364613,False,82,1.0299592018127441,4.444284263430029,0.8705704657152666
x.npy,z.npy,1,17,3,0,1000000,1425,5000000,100000,-1,15,voronoi,linear,True,90,6.812446887108177,False,90,1.0254981517791748,3.6844764648019313,0.9183488540529884
x.npy,z.npy,1,17,3,0,1000000,1701,5000000,100000,-1,15,voronoi,linear,True,99,6.461614201787876,False,99,1.0599029064178467,4.3346232212254145,0.8972283429852348
x.npy,z.npy,1,17,3,0,1000000,2030,5000000,100000,-1,15,voronoi,linear,True,109,6.128848970809422,False,109,1.1228420734405518,3.8439540114575177,0.9079897321525763
x.npy,z.npy,1,17,3,0,1000000,2424,5000000,100000,-1,15,voronoi,linear,True,119,5.813220742364712,False,119,1.239090919494629,3.768094151652926,0.9157031013317525
x.npy,z.npy,1,17,3,0,1000000,2894,5000000,100000,-1,15,voronoi,linear,True,131,5.513846981776142,False,131,1.2443084716796875,3.534548256536079,0.9202679130098591
x.npy,z.npy,1,17,3,0,1000000,3455,5000000,100000,-1,15,voronoi,linear,True,143,5.22989060382295,False,143,1.202073097229004,3.4546811419143393,0.922414553271611
x.npy,z.npy,1,17,3,0,1000000,4124,5000000,100000,-1,15,voronoi,linear,True,157,4.960557632149761,False,157,1.4895107746124268,3.234270089946931,0.9371402147403808
x.npy,z.npy,1,17,3,0,1000000,4923,5000000,100000,-1,15,voronoi,linear,True,172,4.70509497921274,False,172,1.3644030094146729,3.221489335285592,0.9386803532907673
x.npy,z.npy,1,17,3,0,1000000,5878,5000000,100000,-1,15,voronoi,linear,True,189,4.462788340555779,False,189,1.630629062652588,2.9286807250383378,0.9463364606812057
x.npy,z.npy,1,17,3,0,1000000,7017,5000000,100000,-1,15,voronoi,linear,True,207,4.232960197528901,False,207,1.6392107009887695,2.8594516564816317,0.9479093989544489
x.npy,z.npy,1,17,3,0,1000000,8376,5000000,100000,-1,15,voronoi,linear,True,227,4.014967922864224,False,227,1.8724641799926758,3.0022727721546776,0.9442810157852983
x.npy,z.npy,1,17,3,0,1000000,10000,5000000,100000,-1,15,voronoi,linear,True,248,3.8082019838124417,False,248,2.054410696029663,2.6453004640026854,0.956029985514745
x.npy,z.npy,1,17,3,0,1000000,11937,5000000,100000,-1,15,voronoi,linear,True,272,3.612084237815579,False,272,1.9258835315704346,2.5575384184148935,0.9589236138176646
x.npy,z.npy,1,17,3,0,1000000,14251,5000000,100000,-1,15,voronoi,linear,True,299,3.4260663159505174,False,299,2.6049997806549072,2.3369395419089343,0.9655934447029858
x.npy,z.npy,1,17,3,0,1000000,17012,5000000,100000,-1,15,voronoi,linear,True,327,3.2496280896232106,False,327,2.593435287475586,2.29731451420655,0.9666153405134466
x.npy,z.npy,1,17,3,0,1000000,20309,5000000,100000,-1,15,voronoi,linear,True,359,3.0822762162262602,False,359,2.6151788234710693,2.2355788550632996,0.9686831721307607
x.npy,z.npy,1,17,3,0,1000000,24244,5000000,100000,-1,15,voronoi,linear,True,393,2.9235427596933485,False,393,1.545348882675171,2.1500457500162797,0.9709618278861083
x.npy,z.npy,1,17,3,0,1000000,28942,5000000,100000,-1,15,voronoi,linear,True,431,2.7729838820934503,False,431,1.763542890548706,1.986691766985963,0.9754827420403265
x.npy,z.npy,1,17,3,0,1000000,34551,5000000,100000,-1,15,voronoi,linear,True,473,2.6301786026063154,False,473,1.75006103515625,2.1108058497864524,0.97210159523733
x.npy,z.npy,1,17,3,0,1000000,41246,5000000,100000,-1,15,voronoi,linear,True,518,2.4947276204092166,False,518,4.412760257720947,1.9031277125000083,0.977290791272686
x.npy,z.npy,1,17,3,0,1000000,49238,5000000,100000,-1,15,voronoi,linear,True,568,2.3662521981835885,False,568,2.148580551147461,1.727404887996655,0.9813860987190661
x.npy,z.npy,1,17,3,0,1000000,58780,5000000,100000,-1,15,voronoi,linear,True,622,2.2443931031197004,False,622,2.2319295406341553,1.6661272033212524,0.9826680995726516
x.npy,z.npy,1,17,3,0,1000000,70170,5000000,100000,-1,15,voronoi,linear,True,682,2.1288096024582965,False,682,2.5438644886016846,1.616912563695842,0.9836715090823626
x.npy,z.npy,1,17,3,0,1000000,83767,5000000,100000,-1,15,voronoi,linear,True,748,2.0191785107606233,False,748,11.09811019897461,1.5442320248887156,0.9852079946056838
x.npy,z.npy,1,17,3,0,1000000,100000,5000000,100000,-1,15,voronoi,linear,True,820,1.9151932862428738,False,820,10.653810024261475,1.4660280003706363,0.98650917848665
x.npy,z.npy,1,17,3,0,1000000,119377,5000000,100000,-1,15,voronoi,linear,True,899,1.816563173648306,False,899,9.231911420822144,1.4305115287357564,0.9871222446105654
x.npy,z.npy,1,17,3,0,1000000,142510,5000000,100000,-1,15,voronoi,linear,True,985,1.7230123912604034,False,985,3.6071319580078125,1.3963196799587414,0.9877583069060158
x.npy,z.npy,1,17,3,0,1000000,170125,5000000,100000,-1,15,voronoi,linear,True,1080,1.6342793597838625,False,1080,3.9715726375579834,1.2416627857855245,0.9904120469080947
x.npy,z.npy,1,17,3,0,1000000,203091,5000000,100000,-1,15,voronoi,linear,True,1183,1.5501159709372587,False,1183,22.043572664260864,1.246290799749875,0.990303469246864
x.npy,z.npy,1,17,3,0,1000000,242446,5000000,100000,-1,15,voronoi,linear,True,1297,1.4702868937123135,False,1297,4.882133722305298,1.171972324082556,0.9914076203405481
x.npy,z.npy,1,17,3,0,1000000,289426,5000000,100000,-1,15,voronoi,linear,True,1422,1.3945689163599364,False,1422,33.00240159034729,1.1402396432808208,0.9918872341797162
x.npy,z.npy,1,17,3,0,1000000,345510,5000000,100000,-1,15,voronoi,linear,True,1558,1.3227503222632035,False,1558,6.457842826843262,1.0553253638710385,0.9930284476449238
x.npy,z.npy,1,17,3,0,1000000,412462,5000000,100000,-1,15,voronoi,linear,True,1708,1.2546302979521033,False,1708,49.192676067352295,1.0239936976677961,0.9934510671780948
x.npy,z.npy,1,17,3,0,1000000,492388,5000000,100000,-1,15,voronoi,linear,True,1872,1.1900183716047998,False,1872,94.34596371650696,0.9752496954728105,0.9941066153085241
x.npy,z.npy,1,17,3,0,1000000,587801,5000000,100000,-1,15,voronoi,linear,True,2052,1.1287338804654021,False,2052,14.092825412750244,0.9016323590014569,0.9949157889563741
x.npy,z.npy,1,17,3,0,1000000,701703,5000000,100000,-1,15,voronoi,linear,True,2249,1.070605465689052,False,2249,18.227288722991943,0.8989210251204541,0.9949610032666965
x.npy,z.npy,1,17,3,0,1000000,837677,5000000,100000,-1,15,voronoi,linear,True,2465,1.0154705932018895,False,2465,21.735649347305298,0.87968070680352,0.995149520547649
x.npy,z.npy,1,17,3,0,1000000,1000000,5000000,100000,-1,15,voronoi,linear,True,2702,0.9631750992361312,False,2702,27.396393537521362,0.820000625139364,0.9958062940189434
