100,1000,1.0,1.0,5,lin,0.04580950736999512,16.9130617715208
1000,1000,1.0,1.0,5,lin,0.2417888641357422,9.764686221648644
10000,1000,1.0,1.0,5,lin,1.1993227005004883,5.768165660801781
99000,1000,1.0,1.0,5,lin,5.375391483306885,3.834180187947579
200,1000,1.0,1.0,5,lin,0.07639193534851074,15.843818964591732
2000,1000,1.0,1.0,5,lin,0.407503604888916,8.02314172172554
20000,1000,1.0,1.0,5,lin,1.911677360534668,5.192746204737808
199000,1000,1.0,1.0,5,lin,8.513372421264648,3.5802505056137806
300,1000,1.0,1.0,5,lin,0.09861063957214355,14.267349359406388
3000,1000,1.0,1.0,5,lin,0.5162546634674072,7.6490632515962265
30000,1000,1.0,1.0,5,lin,2.456573963165283,4.667195728317164
299000,1000,1.0,1.0,5,lin,10.940945148468018,3.50166477770238
400,1000,1.0,1.0,5,lin,0.12356352806091309,12.284902415131505
4000,1000,1.0,1.0,5,lin,0.6274616718292236,7.150296378306979
40000,1000,1.0,1.0,5,lin,3.0305771827697754,4.416822102132712
399000,1000,1.0,1.0,5,lin,13.326926231384277,3.34018501612327
500,1000,1.0,1.0,5,lin,0.1435396671295166,12.57909953335544
5000,1000,1.0,1.0,5,lin,0.7575244903564453,6.737081436854941
50000,1000,1.0,1.0,5,lin,3.403130531311035,4.522225503172332
499000,1000,1.0,1.0,5,lin,15.202532768249512,3.4477366255821686
600,1000,1.0,1.0,5,lin,0.16323375701904297,11.915610161744958
6000,1000,1.0,1.0,5,lin,0.8507177829742432,6.375961708149438
60000,1000,1.0,1.0,5,lin,3.934539556503296,4.196097907249884
599000,1000,1.0,1.0,5,lin,17.38081169128418,3.188782589942565
700,1000,1.0,1.0,5,lin,0.18071317672729492,10.607061598133585
7000,1000,1.0,1.0,5,lin,0.9251468181610107,6.035735694759073
70000,1000,1.0,1.0,5,lin,4.259259462356567,4.069972469404824
699000,1000,1.0,1.0,5,lin,19.108742713928223,3.2578559599614567
800,1000,1.0,1.0,5,lin,0.21048641204833984,10.601530206489127
8000,1000,1.0,1.0,5,lin,1.013838291168213,5.74305332323205
80000,1000,1.0,1.0,5,lin,4.3766539096832275,3.9724355603256774
799000,1000,1.0,1.0,5,lin,20.73015308380127,3.089787911368004
900,1000,1.0,1.0,5,lin,0.21477913856506348,10.305436310684856
9000,1000,1.0,1.0,5,lin,1.0939900875091553,5.984227354551184
90000,1000,1.0,1.0,5,lin,4.687789440155029,4.169742868756722
899000,1000,1.0,1.0,5,lin,22.395233869552612,3.036768157810709
1000,1000,1.0,1.0,5,lin,0.23726296424865723,9.228639953966896
10000,1000,1.0,1.0,5,lin,1.1352269649505615,5.763773460523462
100000,1000,1.0,1.0,5,lin,5.002396821975708,4.084095057462867
999000,1000,1.0,1.0,5,lin,24.02405881881714,3.269423367076855
