X,Y,timestep_multiple,tau,d,training_start,training_length,training_size,testing_start,testing_length,testing_size,error_scale,mode,interpolation,kmeans,subset_size,epsilon,visualize_reconstruction,save_bincounts,nonempty,time,rmse,pcc
x.npy,z.npy,1,17,3,0,100000,3414,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,184,0.19875431060791016,5.672545811124435,0.8152273881655359
x.npy,z.npy,1,17,3,0,100000,3414,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,188,0.1959230899810791,5.084508467999476,0.8333067687680001
x.npy,z.npy,1,17,3,0,100000,3414,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,189,0.12496376037597656,5.25671911664937,0.8333290852147657
x.npy,z.npy,1,17,3,0,100000,3414,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,182,0.22448205947875977,4.759029206013301,0.8624627605033767
x.npy,z.npy,1,17,3,0,100000,3414,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,179,0.18223881721496582,5.3955719249931855,0.8132533858381519
x.npy,z.npy,1,17,3,0,100000,3414,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,184,0.21979427337646484,4.9952389507208,0.8641225322766474
x.npy,z.npy,1,17,3,0,100000,3414,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,184,0.16897130012512207,5.658764265792804,0.8035453609315509
x.npy,z.npy,1,17,3,0,100000,5994,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,189,0.1245870590209961,4.294607035393948,0.8884303920397938
x.npy,z.npy,1,17,3,0,100000,5994,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,201,0.1263272762298584,4.337031685657122,0.8813309069914168
x.npy,z.npy,1,17,3,0,100000,5994,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,199,0.2069079875946045,4.462642222208781,0.8747434628259515
x.npy,z.npy,1,17,3,0,100000,5994,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,207,0.21348166465759277,4.1334523842858255,0.888406998779814
x.npy,z.npy,1,17,3,0,100000,5994,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,193,0.23924756050109863,4.174755312416934,0.8907650309822112
x.npy,z.npy,1,17,3,0,100000,5994,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,195,0.2457261085510254,4.387426607475956,0.8790707688457697
x.npy,z.npy,1,17,3,0,100000,5994,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,197,0.2151963710784912,4.604495940473137,0.8700358270452913
x.npy,z.npy,1,17,3,0,100000,5994,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,202,0.23043131828308105,4.465428184172314,0.8724248027457477
x.npy,z.npy,1,17,3,0,100000,5994,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,197,0.22265934944152832,4.090626429802126,0.8995073956423303
x.npy,z.npy,1,17,3,0,100000,5994,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,188,0.25382375717163086,4.2581252033919,0.8844229512148861
x.npy,z.npy,1,17,3,0,100000,10525,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,197,0.2219381332397461,3.838595387952008,0.9017313794435184
x.npy,z.npy,1,17,3,0,100000,10525,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,204,0.24891138076782227,3.3510701907635014,0.9267706140925679
x.npy,z.npy,1,17,3,0,100000,10525,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,202,0.25257205963134766,3.6717613888813774,0.9142583078282636
x.npy,z.npy,1,17,3,0,100000,10525,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,199,0.2637159824371338,3.5774237252552203,0.9144500386958728
x.npy,z.npy,1,17,3,0,100000,10525,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,201,0.28258419036865234,3.5593228206723277,0.916338516313628
x.npy,z.npy,1,17,3,0,100000,10525,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,212,0.18035435676574707,3.6707094323439606,0.9130349824511838
x.npy,z.npy,1,17,3,0,100000,10525,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,201,0.16124558448791504,3.316788470597224,0.9268771330157232
x.npy,z.npy,1,17,3,0,100000,10525,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,213,0.1666429042816162,3.6754078973708406,0.9105237842876943
x.npy,z.npy,1,17,3,0,100000,10525,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,197,0.13992881774902344,3.9117923408409445,0.9006310689919722
x.npy,z.npy,1,17,3,0,100000,10525,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,201,0.14395856857299805,3.64141497458198,0.9138860282346672
x.npy,z.npy,1,17,3,0,100000,18478,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,212,0.1832118034362793,3.202481416769327,0.9318001448839559
x.npy,z.npy,1,17,3,0,100000,18478,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,225,0.23105621337890625,3.263059505202793,0.9305346234323177
x.npy,z.npy,1,17,3,0,100000,18478,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,234,0.23238468170166016,3.1447179037625888,0.935102012342398
x.npy,z.npy,1,17,3,0,100000,18478,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,219,0.2434852123260498,3.2079213711867527,0.9316054302365502
x.npy,z.npy,1,17,3,0,100000,18478,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,228,0.2080070972442627,3.1358999391417783,0.9349069604420365
x.npy,z.npy,1,17,3,0,100000,18478,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,222,0.20882344245910645,3.208561862058256,0.9314591719497821
x.npy,z.npy,1,17,3,0,100000,18478,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,211,0.21053314208984375,3.23361667556987,0.9306974598550104
x.npy,z.npy,1,17,3,0,100000,18478,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,212,0.23144793510437012,3.3391525131208337,0.9252688030112253
x.npy,z.npy,1,17,3,0,100000,18478,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,227,0.20720386505126953,3.2970328840590217,0.9284827327715794
x.npy,z.npy,1,17,3,0,100000,18478,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,207,0.2085106372833252,3.180153558354722,0.9325925324726548
x.npy,z.npy,1,17,3,0,100000,32442,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,227,0.2651326656341553,3.054748785957969,0.9381130756148706
x.npy,z.npy,1,17,3,0,100000,32442,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,231,0.32115817070007324,2.9919911674655166,0.9407394978321859
x.npy,z.npy,1,17,3,0,100000,32442,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,232,0.31257033348083496,2.9156058008327026,0.94392953856194
x.npy,z.npy,1,17,3,0,100000,32442,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,231,0.26714468002319336,3.041657966833843,0.9383084948486748
x.npy,z.npy,1,17,3,0,100000,32442,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,234,0.32666516304016113,3.025729165804178,0.9391876285111544
x.npy,z.npy,1,17,3,0,100000,32442,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,221,0.34802794456481934,2.968199585649435,0.9414627286830382
x.npy,z.npy,1,17,3,0,100000,32442,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,235,0.33097195625305176,2.883631090071929,0.9449931956881705
x.npy,z.npy,1,17,3,0,100000,32442,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,226,0.2847721576690674,2.9438686685276507,0.9426074450606525
x.npy,z.npy,1,17,3,0,100000,32442,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,232,0.3138589859008789,2.8595785713828925,0.9458484121066588
x.npy,z.npy,1,17,3,0,100000,32442,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,221,0.291257381439209,3.020501008026216,0.9392582545672166
x.npy,z.npy,1,17,3,0,100000,56958,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,239,0.40767741203308105,2.8197926047723896,0.9473022615414396
x.npy,z.npy,1,17,3,0,100000,56958,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,225,0.44117116928100586,2.900020194939372,0.9441331030814546
x.npy,z.npy,1,17,3,0,100000,56958,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,228,0.4436061382293701,2.8430483086267127,0.946546013765242
x.npy,z.npy,1,17,3,0,100000,56958,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,231,0.39932751655578613,2.764318751434604,0.9493112657190979
x.npy,z.npy,1,17,3,0,100000,56958,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,227,0.38642382621765137,2.811460525097607,0.947546130957269
x.npy,z.npy,1,17,3,0,100000,56958,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,227,0.3764662742614746,2.8153268085021343,0.9474360140146836
x.npy,z.npy,1,17,3,0,100000,56958,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,225,0.3809797763824463,2.864546930547852,0.9457303856705126
x.npy,z.npy,1,17,3,0,100000,56958,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,224,0.3692159652709961,2.9225404637386423,0.9433564907451235
x.npy,z.npy,1,17,3,0,100000,56958,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,228,0.3890244960784912,2.892841506949558,0.9443591809292177
x.npy,z.npy,1,17,3,0,100000,56958,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,232,0.4005298614501953,2.8287617943576038,0.9470797039387264
x.npy,z.npy,1,17,3,0,100000,100000,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,235,0.5661880970001221,2.8084560210853438,0.947642748730082
x.npy,z.npy,1,17,3,0,100000,100000,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,235,0.5679821968078613,2.830600298950633,0.9469269987765739
x.npy,z.npy,1,17,3,0,100000,100000,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,235,0.595940351486206,2.8041386274642033,0.9478174610942762
x.npy,z.npy,1,17,3,0,100000,100000,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,235,0.6777222156524658,2.801299256821671,0.9479150593952168
x.npy,z.npy,1,17,3,0,100000,100000,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,235,0.5688314437866211,2.807199570108637,0.9477019515380595
x.npy,z.npy,1,17,3,0,100000,100000,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,235,0.5704820156097412,2.816526466822893,0.9473394656741634
x.npy,z.npy,1,17,3,0,100000,100000,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,235,0.5858073234558105,2.8041347471638636,0.9478346210644304
x.npy,z.npy,1,17,3,0,100000,100000,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,235,0.5702025890350342,2.8236563074382794,0.9471044216747366
x.npy,z.npy,1,17,3,0,100000,100000,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,235,0.6544523239135742,2.8303267330963267,0.9468216537473625
x.npy,z.npy,1,17,3,0,100000,100000,110000,10000,-1,15,uniform,none,False,50,3.5,False,False,235,0.5665874481201172,2.819110148427667,0.9472305733420605
x.npy,z.npy,1,17,3,0,100000,630,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,143,0.16365981101989746,10.12920146893741,0.5574913043987071
x.npy,z.npy,1,17,3,0,100000,630,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,150,0.15807127952575684,10.505104729966304,0.5262584848271218
x.npy,z.npy,1,17,3,0,100000,630,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,137,0.17195415496826172,10.654138559218993,0.5363828864991724
x.npy,z.npy,1,17,3,0,100000,630,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,139,0.1595458984375,11.565300809579563,0.48442111262405335
x.npy,z.npy,1,17,3,0,100000,630,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,142,0.15521502494812012,11.136533674286559,0.4928296331369373
x.npy,z.npy,1,17,3,0,100000,630,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,144,0.12187075614929199,10.290831997405423,0.5815561586886807
x.npy,z.npy,1,17,3,0,100000,630,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,138,0.16913175582885742,11.923494060426018,0.453922791229825
x.npy,z.npy,1,17,3,0,100000,630,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,143,0.16642975807189941,11.57119756902492,0.4988069478119359
x.npy,z.npy,1,17,3,0,100000,630,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,150,0.16659259796142578,10.55005447532895,0.6021191132380552
x.npy,z.npy,1,17,3,0,100000,630,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,136,0.1642301082611084,10.25352087657652,0.6369627500902093
x.npy,z.npy,1,17,3,0,100000,1107,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,160,0.15948772430419922,8.670475528169808,0.6112419432484617
x.npy,z.npy,1,17,3,0,100000,1107,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,152,0.15849995613098145,9.310552338264909,0.5704072394842697
x.npy,z.npy,1,17,3,0,100000,1107,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,164,0.16150116920471191,9.505725864073039,0.577183437859847
x.npy,z.npy,1,17,3,0,100000,1107,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,160,0.1719682216644287,8.749096306712906,0.6381210396857542
x.npy,z.npy,1,17,3,0,100000,1107,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,172,0.17328286170959473,8.88707416194853,0.6215105138791428
x.npy,z.npy,1,17,3,0,100000,1107,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,160,0.15968942642211914,8.181630090614194,0.6782157042381716
x.npy,z.npy,1,17,3,0,100000,1107,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,164,0.1609058380126953,8.554919765429071,0.6802921026263575
x.npy,z.npy,1,17,3,0,100000,1107,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,164,0.1740283966064453,8.159956816203055,0.6718328907082949
x.npy,z.npy,1,17,3,0,100000,1107,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,158,0.16554522514343262,9.22960706933789,0.6371889437229743
x.npy,z.npy,1,17,3,0,100000,1107,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,165,0.16768503189086914,9.433774696633169,0.6042501857923804
x.npy,z.npy,1,17,3,0,100000,1944,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,175,0.16747307777404785,6.900615176661701,0.7301291099646849
x.npy,z.npy,1,17,3,0,100000,1944,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,171,0.16336274147033691,7.164397770236455,0.7273922201700043
x.npy,z.npy,1,17,3,0,100000,1944,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,174,0.16535472869873047,6.984338406990679,0.7461283526400848
x.npy,z.npy,1,17,3,0,100000,1944,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,180,0.16204047203063965,6.256823960909328,0.7803847266111319
x.npy,z.npy,1,17,3,0,100000,1944,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,174,0.1586928367614746,6.372036592191255,0.7754508923544613
x.npy,z.npy,1,17,3,0,100000,1944,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,170,0.15095186233520508,6.255286779002488,0.7908028829700114
x.npy,z.npy,1,17,3,0,100000,1944,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,181,0.15067553520202637,6.633507573137085,0.7762149312291708
x.npy,z.npy,1,17,3,0,100000,1944,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,176,0.15717720985412598,6.617312628228135,0.7539885516536304
x.npy,z.npy,1,17,3,0,100000,1944,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,172,0.15890812873840332,6.451703563628835,0.7684221226101624
x.npy,z.npy,1,17,3,0,100000,1944,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,173,0.16646504402160645,7.007352915207387,0.7340846327864724
x.npy,z.npy,1,17,3,0,100000,3414,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,186,0.16938352584838867,5.485058270328167,0.8174808668328513
x.npy,z.npy,1,17,3,0,100000,3414,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,179,0.17143869400024414,5.332780364444102,0.8270882690007932
x.npy,z.npy,1,17,3,0,100000,3414,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,180,0.16733121871948242,6.008725651783222,0.802511365002022
x.npy,z.npy,1,17,3,0,100000,3414,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,180,0.16318511962890625,5.13815347189144,0.8425552025720775
x.npy,z.npy,1,17,3,0,100000,3414,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,185,0.16250133514404297,5.50963939685552,0.8184230703354405
x.npy,z.npy,1,17,3,0,100000,3414,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,176,0.16129136085510254,4.751787292973895,0.8673221626290599
x.npy,z.npy,1,17,3,0,100000,3414,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,182,0.1598975658416748,5.094645299747871,0.8457718955233328
x.npy,z.npy,1,17,3,0,100000,3414,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,173,0.16786980628967285,5.4529059372956645,0.8125309708264137
x.npy,z.npy,1,17,3,0,100000,3414,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,193,0.16925263404846191,5.410859021585139,0.8451019966226018
x.npy,z.npy,1,17,3,0,100000,3414,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,181,0.1680145263671875,5.03013403028448,0.836215072868988
x.npy,z.npy,1,17,3,0,100000,5994,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,189,0.181105375289917,4.30811047196584,0.8814794220817884
x.npy,z.npy,1,17,3,0,100000,5994,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,193,0.1542813777923584,4.32501075069707,0.8784945639918905
x.npy,z.npy,1,17,3,0,100000,5994,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,188,0.18517065048217773,4.376092957350203,0.8789574501505086
x.npy,z.npy,1,17,3,0,100000,5994,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,203,0.18947863578796387,4.430357250270856,0.8763812162744464
x.npy,z.npy,1,17,3,0,100000,5994,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,186,0.1827843189239502,4.131230900417729,0.8899783924499154
x.npy,z.npy,1,17,3,0,100000,5994,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,195,0.18105864524841309,4.179848048359447,0.8918810295993318
x.npy,z.npy,1,17,3,0,100000,5994,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,201,0.1754004955291748,4.027312378930366,0.8957813730312927
x.npy,z.npy,1,17,3,0,100000,5994,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,188,0.17655134201049805,4.732622481028614,0.8592087174529751
x.npy,z.npy,1,17,3,0,100000,5994,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,192,0.18828487396240234,4.232023597412812,0.8873962568139697
x.npy,z.npy,1,17,3,0,100000,5994,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,202,0.18944263458251953,4.133876149550692,0.890885433803619
x.npy,z.npy,1,17,3,0,100000,10525,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,194,0.21221613883972168,3.702363170713006,0.9099802695840944
x.npy,z.npy,1,17,3,0,100000,10525,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,209,0.20208048820495605,3.4981684676131417,0.9200881542229549
x.npy,z.npy,1,17,3,0,100000,10525,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,199,0.2058091163635254,3.7346877217995287,0.9075880894275666
x.npy,z.npy,1,17,3,0,100000,10525,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,206,0.19310450553894043,4.165076483131176,0.8890963678159223
x.npy,z.npy,1,17,3,0,100000,10525,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,211,0.21082568168640137,3.7291970378011783,0.9102263373605046
x.npy,z.npy,1,17,3,0,100000,10525,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,201,0.19679903984069824,3.679109726390899,0.91455466196535
x.npy,z.npy,1,17,3,0,100000,10525,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,200,0.1978144645690918,3.557186677908388,0.9159037758425357
x.npy,z.npy,1,17,3,0,100000,10525,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,221,0.18607616424560547,3.6752757333116817,0.911428089988428
x.npy,z.npy,1,17,3,0,100000,10525,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,216,0.20112085342407227,3.747356665185037,0.9112623172014148
x.npy,z.npy,1,17,3,0,100000,10525,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,204,0.2103745937347412,3.8809634582938215,0.904474976222076
x.npy,z.npy,1,17,3,0,100000,18478,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,218,0.2393653392791748,3.153950757016731,0.9354546805101303
x.npy,z.npy,1,17,3,0,100000,18478,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,224,0.23965120315551758,3.2169195595619353,0.9331478231542234
x.npy,z.npy,1,17,3,0,100000,18478,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,214,0.23864388465881348,3.284737403903744,0.9289439448033364
x.npy,z.npy,1,17,3,0,100000,18478,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,210,0.23716020584106445,3.1657746436871435,0.9344591276337388
x.npy,z.npy,1,17,3,0,100000,18478,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,229,0.21836256980895996,3.1169833419484783,0.935351878494465
x.npy,z.npy,1,17,3,0,100000,18478,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,225,0.23340201377868652,3.276442906073293,0.9298068141863951
x.npy,z.npy,1,17,3,0,100000,18478,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,211,0.23741865158081055,3.1808479031549974,0.932776850867092
x.npy,z.npy,1,17,3,0,100000,18478,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,222,0.24023795127868652,3.2186810836021382,0.9311783315424333
x.npy,z.npy,1,17,3,0,100000,18478,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,220,0.23635220527648926,3.0108766663681727,0.9398336938508558
x.npy,z.npy,1,17,3,0,100000,18478,110000,10000,-1,15,uniform,none,False,100,3.5,False,False,221,0.23914265632629395,3.2078230574004607,0.9326580088373807
