X,Y,timestep_multiple,tau,d,training_start,training_length,training_size,testing_start,testing_length,testing_size,error_scale,mode,interpolation,kmeans,subset_size,epsilon,visualize_reconstruction,save_bincounts,nonempty,time,rmse,pcc
x.npy,z.npy,1,17,3,0,1000000,3414,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,180,0.6749703884124756,5.103165915535974,0.8606368822941923
x.npy,z.npy,1,17,3,0,1000000,3414,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,190,0.6381635665893555,4.745133090196633,0.8688668475498519
x.npy,z.npy,1,17,3,0,1000000,3414,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,181,0.6708238124847412,4.937114982133439,0.8552171983752691
x.npy,z.npy,1,17,3,0,1000000,3414,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,180,0.6615872383117676,4.914405569282733,0.8534822998694964
x.npy,z.npy,1,17,3,0,1000000,3414,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,181,0.7907540798187256,5.014842676676089,0.8640603075922438
x.npy,z.npy,1,17,3,0,1000000,3414,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,169,0.6475827693939209,5.3160380001136485,0.8341118073043461
x.npy,z.npy,1,17,3,0,1000000,3414,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,178,0.6733765602111816,4.69608156528664,0.8685190934278626
x.npy,z.npy,1,17,3,0,1000000,3414,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,192,0.6625068187713623,4.6873464849482245,0.8711528779326705
x.npy,z.npy,1,17,3,0,1000000,5994,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,204,0.6374495029449463,3.9828385139417217,0.9030305322028607
x.npy,z.npy,1,17,3,0,1000000,5994,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,198,0.6444013118743896,4.111608152006816,0.8923856535084275
x.npy,z.npy,1,17,3,0,1000000,5994,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,189,0.6824238300323486,4.090628551478407,0.8986693268245127
x.npy,z.npy,1,17,3,0,1000000,5994,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,207,0.7157402038574219,4.263624957939189,0.8890294316453022
x.npy,z.npy,1,17,3,0,1000000,5994,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,208,0.6627850532531738,3.7333439019286314,0.9158815455799152
x.npy,z.npy,1,17,3,0,1000000,5994,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,218,0.6853363513946533,4.17085820262773,0.8921900477095533
x.npy,z.npy,1,17,3,0,1000000,5994,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,197,0.7384235858917236,4.09390452537168,0.8956653274281294
x.npy,z.npy,1,17,3,0,1000000,5994,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,188,0.6478667259216309,4.16649374463944,0.8907475337651665
x.npy,z.npy,1,17,3,0,1000000,5994,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,188,0.663344144821167,3.8254023565743736,0.9073247477974317
x.npy,z.npy,1,17,3,0,1000000,5994,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,197,0.6552329063415527,3.9180261292394265,0.907438177550933
x.npy,z.npy,1,17,3,0,1000000,10525,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,204,0.6742565631866455,3.7290218008574794,0.9125305197866024
x.npy,z.npy,1,17,3,0,1000000,10525,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,197,0.6780190467834473,3.564256453680986,0.9188827998720672
x.npy,z.npy,1,17,3,0,1000000,10525,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,214,0.6743335723876953,3.458203215036585,0.9293978866230538
x.npy,z.npy,1,17,3,0,1000000,10525,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,206,0.7002904415130615,3.6338657067168416,0.9200396877741779
x.npy,z.npy,1,17,3,0,1000000,10525,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,197,0.6821672916412354,3.5887725820169183,0.920805436344005
x.npy,z.npy,1,17,3,0,1000000,10525,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,208,0.6866843700408936,3.298221995504277,0.9318267062443333
x.npy,z.npy,1,17,3,0,1000000,10525,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,205,0.6674861907958984,3.4917201108895397,0.9221377887888424
x.npy,z.npy,1,17,3,0,1000000,10525,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,199,0.7214581966400146,3.364013335896805,0.9294976729300568
x.npy,z.npy,1,17,3,0,1000000,10525,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,220,0.9373369216918945,3.611871960945236,0.9200802850441139
x.npy,z.npy,1,17,3,0,1000000,10525,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,209,0.9447331428527832,3.483093335270447,0.9242873794428629
x.npy,z.npy,1,17,3,0,1000000,18478,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,214,0.834864616394043,2.9789569936428335,0.942927603568668
x.npy,z.npy,1,17,3,0,1000000,18478,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,230,0.8399069309234619,3.0083819209636,0.9421219413450695
x.npy,z.npy,1,17,3,0,1000000,18478,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,226,0.9881372451782227,2.9994418191818086,0.9428671306893515
x.npy,z.npy,1,17,3,0,1000000,18478,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,217,0.8214671611785889,3.1168617694252276,0.9383335582566235
x.npy,z.npy,1,17,3,0,1000000,18478,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,227,0.840233325958252,2.9688293512437705,0.9438828315196581
x.npy,z.npy,1,17,3,0,1000000,18478,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,226,0.907092809677124,2.984685617390962,0.9436497526645846
x.npy,z.npy,1,17,3,0,1000000,18478,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,226,0.8182270526885986,3.0847223586086128,0.9395531806329676
x.npy,z.npy,1,17,3,0,1000000,18478,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,210,0.8639421463012695,3.042978120416549,0.940392723471515
x.npy,z.npy,1,17,3,0,1000000,18478,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,221,0.85837721824646,3.026232464068386,0.9419938338848906
x.npy,z.npy,1,17,3,0,1000000,18478,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,222,0.8356258869171143,2.9778310414784572,0.9435381601639892
x.npy,z.npy,1,17,3,0,1000000,32442,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,235,0.8957273960113525,2.8127523477921215,0.9492225533172469
x.npy,z.npy,1,17,3,0,1000000,32442,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,229,0.9101390838623047,2.8826927355095795,0.9464137048384595
x.npy,z.npy,1,17,3,0,1000000,32442,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,228,0.863978385925293,2.7637822867937993,0.9514357377256413
x.npy,z.npy,1,17,3,0,1000000,32442,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,233,0.8511309623718262,2.731419747132261,0.9524057383356326
x.npy,z.npy,1,17,3,0,1000000,32442,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,224,0.8314425945281982,2.7708482857626997,0.9507197034488793
x.npy,z.npy,1,17,3,0,1000000,32442,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,232,0.889216423034668,2.7760107528928417,0.9506507984284313
x.npy,z.npy,1,17,3,0,1000000,32442,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,235,0.7659275531768799,2.822374607444936,0.9491089800985459
x.npy,z.npy,1,17,3,0,1000000,32442,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,233,0.7584004402160645,2.7279725027098776,0.9522856084221838
x.npy,z.npy,1,17,3,0,1000000,32442,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,227,0.8523919582366943,2.8412149269507205,0.9482959716109176
x.npy,z.npy,1,17,3,0,1000000,32442,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,229,0.8210890293121338,2.7590674628601546,0.9512921069381503
x.npy,z.npy,1,17,3,0,1000000,56958,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,228,0.866990327835083,2.6819005984464157,0.9538058610808894
x.npy,z.npy,1,17,3,0,1000000,56958,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,235,0.8606452941894531,2.62125653529565,0.955901216544969
x.npy,z.npy,1,17,3,0,1000000,56958,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,236,0.9181098937988281,2.6352127902405167,0.955633413236043
x.npy,z.npy,1,17,3,0,1000000,56958,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,230,0.9866037368774414,2.6811317623747577,0.9537909472784218
x.npy,z.npy,1,17,3,0,1000000,56958,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,232,0.8535339832305908,2.650798626381266,0.9548341187059948
x.npy,z.npy,1,17,3,0,1000000,56958,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,237,0.8510122299194336,2.6791601132127627,0.9540733258819339
x.npy,z.npy,1,17,3,0,1000000,56958,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,229,1.20656418800354,2.637713800135208,0.9553999926416853
x.npy,z.npy,1,17,3,0,1000000,56958,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,228,1.250906229019165,2.6526768043339852,0.9548512034859415
x.npy,z.npy,1,17,3,0,1000000,56958,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,234,0.9958007335662842,2.6402555272350963,0.9552870537486802
x.npy,z.npy,1,17,3,0,1000000,56958,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,227,1.0325138568878174,2.6581401955211885,0.9546546760866438
x.npy,z.npy,1,17,3,0,1000000,100000,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,232,1.2089722156524658,2.586456545884424,0.9570780951218907
x.npy,z.npy,1,17,3,0,1000000,100000,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,231,1.2506310939788818,2.574170567944166,0.957491098622038
x.npy,z.npy,1,17,3,0,1000000,100000,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,231,1.271094799041748,2.6545388640841487,0.9547848884103463
x.npy,z.npy,1,17,3,0,1000000,100000,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,240,1.1174123287200928,2.5835123596703156,0.9571370039511885
x.npy,z.npy,1,17,3,0,1000000,100000,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,235,1.0462901592254639,2.587682466280401,0.9569857158625932
x.npy,z.npy,1,17,3,0,1000000,100000,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,235,1.0906472206115723,2.5962966213459797,0.9566969974395565
x.npy,z.npy,1,17,3,0,1000000,100000,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,236,1.1276814937591553,2.5862338860340617,0.957092718408375
x.npy,z.npy,1,17,3,0,1000000,100000,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,231,1.3926641941070557,2.6281375910480476,0.9556423980880324
x.npy,z.npy,1,17,3,0,1000000,100000,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,234,1.094066858291626,2.574338127746774,0.9575299858666723
x.npy,z.npy,1,17,3,0,1000000,100000,1500000,100000,-1,15,uniform,none,False,50,3.5,False,False,231,1.0323128700256348,2.619707848858641,0.956004852984695
x.npy,z.npy,1,17,3,0,1000000,630,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,148,0.6895289421081543,10.589491767286106,0.5885141023605722
x.npy,z.npy,1,17,3,0,1000000,630,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,143,0.7239820957183838,11.176755302900563,0.5726298261419077
x.npy,z.npy,1,17,3,0,1000000,630,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,143,0.7810437679290771,11.51933969786955,0.5015737896130199
x.npy,z.npy,1,17,3,0,1000000,630,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,138,0.8403048515319824,10.765384622109599,0.5992612470689944
x.npy,z.npy,1,17,3,0,1000000,630,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,147,0.6740086078643799,10.508677348614388,0.5853762386995705
x.npy,z.npy,1,17,3,0,1000000,630,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,136,0.6658389568328857,11.021616590802184,0.5679220009119217
x.npy,z.npy,1,17,3,0,1000000,630,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,146,0.6818459033966064,9.778572651233281,0.6117103903943187
x.npy,z.npy,1,17,3,0,1000000,630,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,157,0.7747089862823486,10.293156446824842,0.5462564439637987
x.npy,z.npy,1,17,3,0,1000000,630,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,154,0.7603979110717773,11.441886547202879,0.4886471045398546
x.npy,z.npy,1,17,3,0,1000000,630,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,143,0.7347579002380371,11.0840477465498,0.5190089798650078
x.npy,z.npy,1,17,3,0,1000000,1107,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,163,0.7017123699188232,8.135839057975106,0.6886460551689315
x.npy,z.npy,1,17,3,0,1000000,1107,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,158,0.6701169013977051,8.731258110376356,0.6729572360830871
x.npy,z.npy,1,17,3,0,1000000,1107,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,163,0.7128686904907227,8.374096063107324,0.6553439256988478
x.npy,z.npy,1,17,3,0,1000000,1107,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,158,0.7615044116973877,8.285428665613127,0.7080609897186834
x.npy,z.npy,1,17,3,0,1000000,1107,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,159,1.0185096263885498,7.040529041896328,0.7590607988057925
x.npy,z.npy,1,17,3,0,1000000,1107,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,164,0.7178966999053955,7.22136681457166,0.7524350670108045
x.npy,z.npy,1,17,3,0,1000000,1107,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,164,0.7111165523529053,8.078708537998146,0.6869589234655864
x.npy,z.npy,1,17,3,0,1000000,1107,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,161,0.7076330184936523,8.458234007025398,0.6830793321606421
x.npy,z.npy,1,17,3,0,1000000,1107,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,164,0.7974448204040527,8.320077571480317,0.6939201800022752
x.npy,z.npy,1,17,3,0,1000000,1107,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,153,0.7009985446929932,8.924545509994767,0.6303603907761652
x.npy,z.npy,1,17,3,0,1000000,1944,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,174,0.7268407344818115,6.215608382547396,0.7719600278234028
x.npy,z.npy,1,17,3,0,1000000,1944,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,169,0.6612446308135986,6.312453640339484,0.7778200246565001
x.npy,z.npy,1,17,3,0,1000000,1944,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,165,0.8265924453735352,5.983657771388639,0.8134434568905151
x.npy,z.npy,1,17,3,0,1000000,1944,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,172,0.8248803615570068,6.453887904593587,0.7640630134192039
x.npy,z.npy,1,17,3,0,1000000,1944,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,171,0.7162899971008301,6.285093892198493,0.783568120079278
x.npy,z.npy,1,17,3,0,1000000,1944,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,168,0.8220841884613037,6.3874979981257045,0.7726468051708468
x.npy,z.npy,1,17,3,0,1000000,1944,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,176,0.8737428188323975,6.191066319802689,0.7957197879289912
x.npy,z.npy,1,17,3,0,1000000,1944,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,171,0.8491060733795166,6.386578186290592,0.777661910532331
x.npy,z.npy,1,17,3,0,1000000,1944,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,169,0.659904956817627,6.039529455167681,0.8042366901589955
x.npy,z.npy,1,17,3,0,1000000,1944,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,173,0.6703295707702637,6.5823773738052465,0.7610826229040382
x.npy,z.npy,1,17,3,0,1000000,3414,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,170,0.818913459777832,4.942486931840195,0.8653428077958053
x.npy,z.npy,1,17,3,0,1000000,3414,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,201,0.8019466400146484,5.198005301961591,0.8425822649056147
x.npy,z.npy,1,17,3,0,1000000,3414,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,190,0.6689906120300293,5.326039046274301,0.8403771737929895
x.npy,z.npy,1,17,3,0,1000000,3414,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,188,0.8719837665557861,4.989009941087783,0.8533042074770432
x.npy,z.npy,1,17,3,0,1000000,3414,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,183,0.7923541069030762,4.9555920425045255,0.8493984369028147
x.npy,z.npy,1,17,3,0,1000000,3414,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,190,0.7256820201873779,4.8456650822654845,0.8634117607221536
x.npy,z.npy,1,17,3,0,1000000,3414,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,172,0.6069622039794922,5.348104614770209,0.8426227077325898
x.npy,z.npy,1,17,3,0,1000000,3414,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,191,0.7237238883972168,5.040952299612433,0.8393286092620061
x.npy,z.npy,1,17,3,0,1000000,3414,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,181,0.7309935092926025,4.78838716734606,0.8666595797549881
x.npy,z.npy,1,17,3,0,1000000,3414,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,176,0.713111162185669,4.842451265806684,0.8616278222009914
x.npy,z.npy,1,17,3,0,1000000,5994,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,183,0.7316756248474121,4.060321019076435,0.9025693653939291
x.npy,z.npy,1,17,3,0,1000000,5994,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,192,0.7947666645050049,4.134166359202032,0.8997083848491565
x.npy,z.npy,1,17,3,0,1000000,5994,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,198,0.7087802886962891,3.858431095880559,0.9031564450846785
x.npy,z.npy,1,17,3,0,1000000,5994,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,210,0.7709484100341797,4.300902044238618,0.8870640283584188
x.npy,z.npy,1,17,3,0,1000000,5994,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,193,0.6915991306304932,3.9380371526892515,0.9019768413226419
x.npy,z.npy,1,17,3,0,1000000,5994,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,200,0.6665606498718262,4.090406750349883,0.8950086422396564
x.npy,z.npy,1,17,3,0,1000000,5994,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,185,0.7625329494476318,3.894514946234165,0.9094677183550393
x.npy,z.npy,1,17,3,0,1000000,5994,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,189,0.8520925045013428,3.9762882967235447,0.9055381977137968
x.npy,z.npy,1,17,3,0,1000000,5994,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,190,0.7145729064941406,4.082909721092338,0.8995110287388317
x.npy,z.npy,1,17,3,0,1000000,5994,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,192,0.6944692134857178,3.9826591963739646,0.9011706785791529
x.npy,z.npy,1,17,3,0,1000000,10525,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,197,0.7710301876068115,3.5812787696810284,0.9189088285225709
x.npy,z.npy,1,17,3,0,1000000,10525,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,208,0.7802081108093262,3.543246526147854,0.9228209117238658
x.npy,z.npy,1,17,3,0,1000000,10525,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,220,0.681096076965332,3.4068630241383255,0.9265859240464794
x.npy,z.npy,1,17,3,0,1000000,10525,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,203,0.827122688293457,3.5242454561962964,0.9219739535236111
x.npy,z.npy,1,17,3,0,1000000,10525,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,203,0.8834600448608398,3.3904305127148833,0.929000989371134
x.npy,z.npy,1,17,3,0,1000000,10525,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,206,0.6992242336273193,3.639595643260436,0.9149777891401298
x.npy,z.npy,1,17,3,0,1000000,10525,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,215,0.7906193733215332,3.437008167924258,0.9258933062628141
x.npy,z.npy,1,17,3,0,1000000,10525,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,209,0.6936545372009277,3.509728197850445,0.9215729334002594
x.npy,z.npy,1,17,3,0,1000000,10525,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,200,0.644542932510376,3.436849688337224,0.9259238820290506
x.npy,z.npy,1,17,3,0,1000000,10525,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,211,0.6632261276245117,3.454282312853631,0.9245133948295012
x.npy,z.npy,1,17,3,0,1000000,18478,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,222,0.8398089408874512,3.070171144987922,0.941161200334733
x.npy,z.npy,1,17,3,0,1000000,18478,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,220,0.6877641677856445,3.082752483041028,0.9400317552133057
x.npy,z.npy,1,17,3,0,1000000,18478,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,227,0.6711263656616211,2.999377397640656,0.943634686853055
x.npy,z.npy,1,17,3,0,1000000,18478,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,223,0.6685771942138672,2.9853489680618597,0.9426923050593706
x.npy,z.npy,1,17,3,0,1000000,18478,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,214,0.7006785869598389,2.945873916142365,0.9441658365165051
x.npy,z.npy,1,17,3,0,1000000,18478,1500000,100000,-1,15,uniform,none,False,100,3.5,False,False,222,0.6944067478179932,3.128323536739866,0.9386151074464895
