X,Y,timestep_multiple,tau,d,training_start,training_length,training_size,testing_start,testing_length,testing_size,error_scale,mode,interpolation,kmeans,subset_size,epsilon,visualize_reconstruction,save_bincounts,nonempty,time,rmse,pcc
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,630,110000,10000,-1,0.25,voronoi,none,False,16,3.5,False,False,16,0.10620617866516113,0.10194361745346685,0.9422552755579718
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,630,110000,10000,-1,0.25,voronoi,none,False,16,3.5,False,False,16,0.0976419448852539,0.0895853038176848,0.9562728571675428
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,630,110000,10000,-1,0.25,voronoi,none,False,16,3.5,False,False,16,0.09395194053649902,0.10116252240530049,0.9476184270432644
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,2238,110000,10000,-1,0.25,voronoi,none,False,16,3.5,False,False,16,0.10556507110595703,0.08303780641786579,0.9644714316176638
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,2238,110000,10000,-1,0.25,voronoi,none,False,16,3.5,False,False,16,0.10532164573669434,0.10873274895595929,0.9342727376551083
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,2238,110000,10000,-1,0.25,voronoi,none,False,16,3.5,False,False,16,0.09234809875488281,0.09430185884290192,0.950887490144227
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,7943,110000,10000,-1,0.25,voronoi,none,False,16,3.5,False,False,16,0.10582327842712402,0.09388134030250826,0.9512551970098865
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,7943,110000,10000,-1,0.25,voronoi,none,False,16,3.5,False,False,16,0.10573673248291016,0.09938599773222483,0.9452842217597437
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,7943,110000,10000,-1,0.25,voronoi,none,False,16,3.5,False,False,16,0.12148261070251465,0.0961376330951502,0.9492524535779695
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,28183,110000,10000,-1,0.25,voronoi,none,False,16,3.5,False,False,16,0.13795971870422363,0.13036648096397394,0.9034024902262207
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,28183,110000,10000,-1,0.25,voronoi,none,False,16,3.5,False,False,16,0.1422123908996582,0.07921765854974736,0.9659782317436039
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,28183,110000,10000,-1,0.25,voronoi,none,False,16,3.5,False,False,16,0.13627052307128906,0.08479415122373578,0.9604643067036083
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,100000,110000,10000,-1,0.25,voronoi,none,False,16,3.5,False,False,16,0.2622044086456299,0.08959553447751058,0.9556590305501047
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,100000,110000,10000,-1,0.25,voronoi,none,False,16,3.5,False,False,16,0.23302817344665527,0.08553945213201443,0.9600863959731079
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,100000,110000,10000,-1,0.25,voronoi,none,False,16,3.5,False,False,16,0.21945738792419434,0.0886410767879578,0.9567925787347922
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,630,110000,10000,-1,0.25,voronoi,none,False,32,3.5,False,False,32,0.09709548950195312,0.10543097507913551,0.9410072106307559
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,630,110000,10000,-1,0.25,voronoi,none,False,32,3.5,False,False,32,0.09592580795288086,0.08216463536051427,0.9631594415967418
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,630,110000,10000,-1,0.25,voronoi,none,False,32,3.5,False,False,32,0.09845471382141113,0.08442168717496877,0.9609716153128265
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,2238,110000,10000,-1,0.25,voronoi,none,False,32,3.5,False,False,32,0.10927176475524902,0.07535742360009406,0.9692552117499372
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,2238,110000,10000,-1,0.25,voronoi,none,False,32,3.5,False,False,32,0.11522603034973145,0.07368018480338182,0.9707920734226723
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,2238,110000,10000,-1,0.25,voronoi,none,False,32,3.5,False,False,32,0.10073137283325195,0.07713657255024653,0.968668057838716
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,7943,110000,10000,-1,0.25,voronoi,none,False,32,3.5,False,False,32,0.10904574394226074,0.07332623447037834,0.9709514886117692
anode_cathode.npy,cathode_pearson.npy,1,150,20,0,100000,7943,110000,10000,-1,0.25,voronoi,none,False,32,3.5,False,False,32,0.10477709770202637,0.07151714157953257,0.97286986465969
