X,Y,tau,d,training_start,training_end,training_size,testing_start,testing_end,error_scale,mode,interpolation,kmeans,subset_size,epsilon,visualize_reconstruction,nonempty,time,rmse,pcc
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,1.9240241827602391,False,766,61.45562529563904,1.6198646253275037,0.9834808766158789
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,766,1.9240241827602391,False,766,23.805758714675903,1.3834841792812973,0.98797697506065
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,1.5658019951383657,False,1154,61.06838941574097,1.3949550436300344,0.9877764428282095
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,1154,1.5658019951383657,False,1154,26.38545036315918,1.1934075534980764,0.9910684558749396
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,1.2742749857031337,False,1722,61.42759680747986,1.2157343402500809,0.9907294348386428
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,1722,1.2742749857031337,False,1722,29.447966814041138,1.041557668108927,0.9932053943212078
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,1.037025590866764,False,2478,61.54153800010681,1.0541689599522766,0.9930399103241365
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,2478,1.037025590866764,False,2478,32.81325101852417,0.8890586197916928,0.9950532077267161
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,0.8439481965654002,False,3707,61.51063561439514,0.9294010872418305,0.994592373317642
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,3707,0.8439481965654002,False,3707,39.13154745101929,0.7854326217983518,0.9961424543947729
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,0.6868186906464686,False,5514,61.68461585044861,0.8221448331235278,0.9957741464508062
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,5514,0.6868186906464686,False,5514,47.65256881713867,0.729053863582868,0.9966794016680616
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,0.5589441576403378,False,8310,61.207308530807495,0.7787812847077803,0.9962109131417551
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,8310,0.5589441576403378,False,8310,61.11994409561157,0.6985874567306134,0.9969516103052153
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,0.45487779470037776,False,12525,61.76776051521301,0.7639612576595841,0.9963562846560969
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,12525,0.45487779470037776,False,12525,81.70827078819275,0.7048325244828912,0.9969019325746312
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,0.3701869055846206,False,18828,62.88288855552673,0.8049026878712178,0.9959673564957127
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,18828,0.3701869055846206,False,18828,112.90825366973877,0.7753223756374279,0.996259447399792
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,0.30126409040604457,False,27973,63.51279807090759,0.9392665272264481,0.9945262265191095
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,27973,0.30126409040604457,False,27973,159.0917453765869,0.8888595093315014,0.9950948846974679
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,0.24517358879792867,False,41712,64.62295651435852,1.057956571670898,0.9930865111119768
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,41712,0.24517358879792867,False,41712,225.46704053878784,1.0513747518356513,0.9931708901485917
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,0.19952623149688797,False,62612,66.32963395118713,1.2852244516355595,0.9898233041613798
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,62612,0.19952623149688797,False,62612,321.34670424461365,1.2751234964633742,0.9899927540425804
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,10.0,False,47,60.42307186126709,4.250974510738006,0.8799665531999529
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,47,10.0,False,47,17.217884302139282,3.7969683336659203,0.9055206892985774
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,8.138161719423081,False,61,61.42306995391846,3.9712096126766117,0.8961408420765541
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,61,8.138161719423081,False,61,17.841298580169678,3.5531254819758735,0.9177973097586272
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,6.622967617148327,False,88,61.5622992515564,3.3218915093430827,0.928547528412999
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,88,6.622967617148327,False,88,18.303487062454224,3.112137512807175,0.9375787110560292
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,5.389878153085523,False,111,62.15118646621704,3.3343417525045576,0.9279908990503565
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,111,5.389878153085523,False,111,19.21761202812195,2.800517953756303,0.9497696600041827
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,4.386370005779539,False,169,62.337910175323486,2.7988553152680837,0.9498324554485106
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,169,4.386370005779539,False,169,19.39782977104187,2.5010259888522133,0.9601515710763513
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,uniform,none,False,500,3.5696988468260646,False,242,61.9980833530426,2.509139133590163,0.959886128048268
x.npy,z.npy,17,3,0,9000000,9000000,9800000,9900000,15,voronoi,none,False,242,3.5696988468260646,False,242,19.902015209197998,2.1802497100198623,0.9698669783625149
