99000,1000,0.01,0.1,2,lin,18.07999873161316,0.36648247321409466
199000,1000,0.01,0.1,2,lin,37.39538502693176,0.30649626030779165
299000,1000,0.01,0.1,2,lin,57.4876389503479,0.2694193893449986
399000,1000,0.01,0.1,2,lin,79.72887444496155,0.2725797132109395
499000,1000,0.01,0.1,2,lin,100.39589834213257,0.24987242921535666
599000,1000,0.01,0.1,2,lin,124.03718662261963,0.23953067087912006
699000,1000,0.01,0.1,2,lin,148.21976566314697,0.2503953774370967
799000,1000,0.01,0.1,2,lin,170.2619755268097,0.2306109514867757
899000,1000,0.01,0.1,2,lin,195.71265649795532,0.22568421758835047
999000,1000,0.01,0.1,2,lin,217.8214192390442,0.22763699805518214
